fatura_id,customerID,data_vencimento,data_pagamento,valor_fatura,status
INV-0000332,4361-FEBGN,2024-02-15,2024-02-12,20.05,Pago em Dia
INV-0000333,4361-FEBGN,2024-01-15,2024-01-09,19.87,Pago em Dia
INV-0000334,4361-FEBGN,2023-12-15,2023-12-11,20.06,Pago em Dia
INV-0000335,4361-FEBGN,2023-11-15,2023-11-09,20.55,Pago em Dia
INV-0000336,4361-FEBGN,2023-10-15,2023-10-08,20.02,Pago em Dia
INV-0000337,4361-FEBGN,2023-09-15,2023-09-12,20.14,Pago em Dia
INV-0000338,4361-FEBGN,2023-08-15,2023-08-11,19.81,Pago em Dia
INV-0000339,4361-FEBGN,2023-07-15,2023-07-14,20.15,Pago em Dia
INV-0000340,4361-FEBGN,2023-06-15,2023-06-08,20.13,Pago em Dia
INV-0000341,4361-FEBGN,2023-05-15,2023-05-11,19.69,Pago em Dia
INV-0000342,4361-FEBGN,2023-04-15,2023-04-23,20.75,Pago com Atraso
INV-0000343,4361-FEBGN,2023-03-15,2023-03-08,20.72,Pago em Dia
INV-0000344,4361-FEBGN,2023-02-15,2023-02-11,19.86,Pago em Dia
INV-0000345,4361-FEBGN,2023-01-15,2023-01-11,19.77,Pago em Dia
INV-0000346,4361-FEBGN,2022-12-15,2022-12-14,20.19,Pago em Dia
INV-0000347,4361-FEBGN,2022-11-15,2022-11-08,20.0,Pago em Dia
INV-0000348,4361-FEBGN,2022-10-15,2022-10-14,20.91,Pago em Dia
INV-0000349,4361-FEBGN,2022-09-15,2022-09-09,20.48,Pago em Dia
INV-0000350,4361-FEBGN,2022-08-15,2022-08-14,20.5,Pago em Dia
INV-0000351,4361-FEBGN,2022-07-15,2022-07-09,20.16,Pago em Dia
INV-0000352,4361-FEBGN,2022-06-15,2022-06-14,19.96,Pago em Dia
INV-0000353,4361-FEBGN,2022-05-15,2022-05-12,19.77,Pago em Dia
INV-0000354,4361-FEBGN,2022-04-15,2022-04-10,20.34,Pago em Dia
INV-0000355,4361-FEBGN,2022-03-15,2022-03-09,19.46,Pago em Dia
INV-0000356,4361-FEBGN,2022-02-15,2022-02-08,19.5,Pago em Dia
INV-0000357,4361-FEBGN,2022-01-15,2022-01-12,20.41,Pago em Dia
INV-0000358,4361-FEBGN,2021-12-15,2021-12-09,19.99,Pago em Dia
INV-0000359,3898-BSJYF,2025-11-15,2025-11-14,74.47,Pago em Dia
INV-0000360,3898-BSJYF,2025-10-15,2025-10-13,75.07,Pago em Dia
INV-0000361,3898-BSJYF,2025-09-15,2025-09-12,73.95,Pago em Dia
INV-0000362,3898-BSJYF,2025-08-15,2025-08-14,74.73,Pago em Dia
INV-0000363,3898-BSJYF,2025-07-15,2025-07-10,73.44,Pago em Dia
INV-0000364,3898-BSJYF,2025-06-15,2025-06-09,75.0,Pago em Dia
INV-0000365,3898-BSJYF,2025-05-15,2025-05-11,71.75,Pago em Dia
INV-0000366,3898-BSJYF,2025-04-15,2025-04-13,75.06,Pago em Dia
INV-0000367,3898-BSJYF,2025-03-15,2025-03-13,74.91,Pago em Dia
INV-0000368,3898-BSJYF,2025-02-15,2025-02-13,74.85,Pago em Dia
INV-0000369,8869-LIHMK,2025-11-15,2025-11-09,111.51,Pago em Dia
INV-0000370,8869-LIHMK,2025-10-15,2025-11-04,116.98,Pago com Atraso
INV-0000371,8869-LIHMK,2025-09-15,2025-09-14,116.12,Pago em Dia
INV-0000372,8869-LIHMK,2025-08-15,2025-08-08,118.14,Pago em Dia
INV-0000373,8869-LIHMK,2025-07-15,2025-07-14,114.31,Pago em Dia
INV-0000374,8869-LIHMK,2025-06-15,2025-06-09,121.05,Pago em Dia
INV-0000375,8869-LIHMK,2025-05-15,2025-05-11,115.21,Pago em Dia
INV-0000376,8869-LIHMK,2025-04-15,2025-04-08,115.24,Pago em Dia
INV-0000377,8869-LIHMK,2025-03-15,2025-03-10,113.61,Pago em Dia
INV-0000378,8869-LIHMK,2025-02-15,2025-02-11,115.06,Pago em Dia
INV-0000379,8869-LIHMK,2025-01-15,2025-01-09,115.8,Pago em Dia
INV-0000380,8869-LIHMK,2024-12-15,2024-12-13,111.23,Pago em Dia
INV-0000381,8869-LIHMK,2024-11-15,2024-11-13,114.22,Pago em Dia
INV-0000382,8869-LIHMK,2024-10-15,2024-10-10,116.17,Pago em Dia
INV-0000383,8869-LIHMK,2024-09-15,2024-09-14,116.87,Pago em Dia
INV-0000384,8869-LIHMK,2024-08-15,2024-08-08,116.18,Pago em Dia
INV-0000385,8869-LIHMK,2024-07-15,2024-07-11,111.85,Pago em Dia
INV-0000386,8869-LIHMK,2024-06-15,2024-07-04,110.53,Pago com Atraso
INV-0000387,8869-LIHMK,2024-05-15,2024-05-12,116.53,Pago em Dia
INV-0000388,8869-LIHMK,2024-04-15,2024-04-14,112.4,Pago em Dia
INV-0000389,8869-LIHMK,2024-03-15,2024-04-01,117.29,Pago com Atraso
INV-0000390,8869-LIHMK,2024-02-15,2024-02-11,117.53,Pago em Dia
INV-0000391,8869-LIHMK,2024-01-15,2024-01-10,114.13,Pago em Dia
INV-0000392,8869-LIHMK,2023-12-15,2023-12-12,115.43,Pago em Dia
INV-0000393,8869-LIHMK,2023-11-15,2023-11-13,118.45,Pago em Dia
INV-0000394,8869-LIHMK,2023-10-15,2023-10-12,112.33,Pago em Dia
INV-0000395,8869-LIHMK,2023-09-15,2023-09-11,114.14,Pago em Dia
INV-0000396,8869-LIHMK,2023-08-15,2023-08-10,115.29,Pago em Dia
INV-0000397,8869-LIHMK,2023-07-15,2023-07-10,116.58,Pago em Dia
INV-0000398,8869-LIHMK,2023-06-15,2023-06-08,111.63,Pago em Dia
INV-0000399,8869-LIHMK,2023-05-15,2023-05-08,118.22,Pago em Dia
INV-0000400,8869-LIHMK,2023-04-15,2023-04-12,114.33,Pago em Dia
INV-0000401,8869-LIHMK,2023-03-15,2023-03-10,115.3,Pago em Dia
INV-0000402,8869-LIHMK,2023-02-15,2023-02-12,117.06,Pago em Dia
INV-0000403,8869-LIHMK,2023-01-15,2023-01-12,112.84,Pago em Dia
INV-0000404,8869-LIHMK,2022-12-15,2022-12-08,112.98,Pago em Dia
INV-0000405,8869-LIHMK,2022-11-15,2022-11-08,114.52,Pago em Dia
INV-0000406,8869-LIHMK,2022-10-15,2022-10-10,113.04,Pago em Dia
INV-0000407,8869-LIHMK,2022-09-15,2022-09-10,113.75,Pago em Dia
INV-0000408,8869-LIHMK,2022-08-15,2022-08-11,116.52,Pago em Dia
INV-0000409,8869-LIHMK,2022-07-15,2022-07-11,116.73,Pago em Dia
INV-0000410,8869-LIHMK,2022-06-15,2022-06-11,110.59,Pago em Dia
INV-0000411,8869-LIHMK,2022-05-15,2022-05-08,115.23,Pago em Dia
INV-0000412,8869-LIHMK,2022-04-15,2022-05-01,118.82,Pago com Atraso
INV-0000413,8869-LIHMK,2022-03-15,2022-03-13,112.43,Pago em Dia
INV-0000414,8869-LIHMK,2022-02-15,2022-02-12,114.42,Pago em Dia
INV-0000415,8869-LIHMK,2022-01-15,2022-01-12,114.21,Pago em Dia
INV-0000416,8869-LIHMK,2021-12-15,2021-12-09,114.57,Pago em Dia
INV-0000417,8869-LIHMK,2021-11-15,2021-11-09,116.74,Pago em Dia
INV-0000418,8869-LIHMK,2021-10-15,2021-10-14,112.53,Pago em Dia
INV-0000419,8869-LIHMK,2021-09-15,2021-09-13,115.55,Pago em Dia
INV-0000420,8869-LIHMK,2021-08-15,2021-08-09,120.63,Pago em Dia
INV-0000421,8869-LIHMK,2021-07-15,2021-07-08,114.94,Pago em Dia
INV-0000422,8869-LIHMK,2021-06-15,2021-06-08,114.91,Pago em Dia
INV-0000423,8869-LIHMK,2021-05-15,2021-05-08,119.42,Pago em Dia
INV-0000424,8869-LIHMK,2021-04-15,2021-04-13,113.31,Pago em Dia
INV-0000425,8869-LIHMK,2021-03-15,2021-03-14,114.49,Pago em Dia
INV-0000426,8869-LIHMK,2021-02-15,2021-02-12,115.56,Pago em Dia
INV-0000427,8869-LIHMK,2021-01-15,2021-01-10,112.61,Pago em Dia
INV-0000428,8869-LIHMK,2020-12-15,2020-12-13,111.79,Pago em Dia
INV-0000429,8869-LIHMK,2020-11-15,2020-11-29,112.96,Pago com Atraso
INV-0000430,8869-LIHMK,2020-10-15,2020-10-13,116.18,Pago em Dia
INV-0000431,8869-LIHMK,2020-09-15,2020-09-14,112.97,Pago em Dia
INV-0000432,8869-LIHMK,2020-08-15,2020-08-12,113.66,Pago em Dia
INV-0000433,5482-VXSXJ,2025-11-15,2025-11-10,94.53,Pago em Dia
INV-0000434,5482-VXSXJ,2025-10-15,2025-10-31,92.2,Pago com Atraso
INV-0000435,5482-VXSXJ,2025-09-15,2025-10-02,92.64,Pago com Atraso
INV-0000436,5482-VXSXJ,2025-08-15,2025-08-13,93.3,Pago em Dia
INV-0000437,5482-VXSXJ,2025-07-15,2025-07-14,88.91,Pago em Dia
INV-0000438,5482-VXSXJ,2025-06-15,2025-06-13,89.29,Pago em Dia
INV-0000439,5482-VXSXJ,2025-05-15,2025-05-23,92.07,Pago com Atraso
INV-0000440,5482-VXSXJ,2025-04-15,2025-04-13,93.88,Pago em Dia
INV-0000441,5482-VXSXJ,2025-03-15,2025-03-09,95.18,Pago em Dia
INV-0000442,5482-VXSXJ,2025-02-15,2025-02-28,92.59,Pago com Atraso
INV-0000443,5482-VXSXJ,2025-01-15,2025-01-19,94.12,Pago com Atraso
INV-0000444,5482-VXSXJ,2024-12-15,2024-12-09,94.18,Pago em Dia
INV-0000445,5482-VXSXJ,2024-11-15,2024-11-09,92.42,Pago em Dia
INV-0000446,5482-VXSXJ,2024-10-15,2024-10-10,93.19,Pago em Dia
INV-0000447,5482-VXSXJ,2024-09-15,2024-09-12,93.26,Pago em Dia
INV-0000448,5482-VXSXJ,2024-08-15,2024-08-12,91.83,Pago em Dia
INV-0000449,5482-VXSXJ,2024-07-15,2024-07-10,92.72,Pago em Dia
INV-0000450,5482-VXSXJ,2024-06-15,2024-06-11,94.29,Pago em Dia
INV-0000451,5482-VXSXJ,2024-05-15,2024-05-11,93.27,Pago em Dia
INV-0000452,5482-VXSXJ,2024-04-15,2024-04-09,95.48,Pago em Dia
INV-0000453,5482-VXSXJ,2024-03-15,2024-03-28,91.51,Pago com Atraso
INV-0000454,5482-VXSXJ,2024-02-15,2024-03-01,89.48,Pago com Atraso
INV-0000455,9497-QCMMS,2025-11-15,2025-11-11,93.57,Pago em Dia
INV-0000456,8587-XYZSF,2025-11-15,2025-11-12,50.07,Pago em Dia
INV-0000457,8587-XYZSF,2025-10-15,2025-10-12,52.44,Pago em Dia
INV-0000458,8587-XYZSF,2025-09-15,2025-09-10,52.13,Pago em Dia
INV-0000459,8587-XYZSF,2025-08-15,2025-08-08,50.55,Pago em Dia
INV-0000460,8587-XYZSF,2025-07-15,2025-07-12,51.08,Pago em Dia
INV-0000461,8587-XYZSF,2025-06-15,2025-06-12,50.12,Pago em Dia
INV-0000462,8587-XYZSF,2025-05-15,2025-05-10,51.51,Pago em Dia
INV-0000463,8587-XYZSF,2025-04-15,2025-04-14,50.55,Pago em Dia
INV-0000464,8587-XYZSF,2025-03-15,2025-03-11,50.08,Pago em Dia
INV-0000465,8587-XYZSF,2025-02-15,2025-02-09,50.09,Pago em Dia
INV-0000466,8587-XYZSF,2025-01-15,2025-01-09,50.63,Pago em Dia
INV-0000467,8587-XYZSF,2024-12-15,2024-12-08,48.8,Pago em Dia
INV-0000468,8587-XYZSF,2024-11-15,2024-11-12,50.5,Pago em Dia
INV-0000469,8587-XYZSF,2024-10-15,2024-10-13,50.79,Pago em Dia
INV-0000470,8587-XYZSF,2024-09-15,2024-09-08,52.56,Pago em Dia
INV-0000471,8587-XYZSF,2024-08-15,2024-08-09,50.8,Pago em Dia
INV-0000472,8587-XYZSF,2024-07-15,2024-07-11,52.18,Pago em Dia
INV-0000473,8587-XYZSF,2024-06-15,2024-06-09,52.55,Pago em Dia
INV-0000474,8587-XYZSF,2024-05-15,2024-05-11,49.98,Pago em Dia
INV-0000475,8587-XYZSF,2024-04-15,2024-04-13,51.26,Pago em Dia
INV-0000476,8587-XYZSF,2024-03-15,2024-03-12,50.26,Pago em Dia
INV-0000477,8587-XYZSF,2024-02-15,2024-02-11,50.33,Pago em Dia
INV-0000478,8587-XYZSF,2024-01-15,2024-01-12,49.51,Pago em Dia
INV-0000479,8587-XYZSF,2023-12-15,2023-12-10,48.55,Pago em Dia
INV-0000480,8587-XYZSF,2023-11-15,2023-11-13,50.07,Pago em Dia
INV-0000481,8587-XYZSF,2023-10-15,2023-10-08,51.0,Pago em Dia
INV-0000482,8587-XYZSF,2023-09-15,2023-09-08,48.9,Pago em Dia
INV-0000483,8587-XYZSF,2023-08-15,2023-08-09,51.52,Pago em Dia
INV-0000484,8587-XYZSF,2023-07-15,2023-07-08,49.2,Pago em Dia
INV-0000485,8587-XYZSF,2023-06-15,2023-06-11,51.23,Pago em Dia
INV-0000486,8587-XYZSF,2023-05-15,2023-05-13,51.14,Pago em Dia
INV-0000487,8587-XYZSF,2023-04-15,2023-04-10,50.47,Pago em Dia
INV-0000488,8587-XYZSF,2023-03-15,2023-03-08,50.64,Pago em Dia
INV-0000489,8587-XYZSF,2023-02-15,2023-02-08,49.75,Pago em Dia
INV-0000490,8587-XYZSF,2023-01-15,2023-01-09,49.74,Pago em Dia
INV-0000491,8587-XYZSF,2022-12-15,2022-12-10,50.55,Pago em Dia
INV-0000492,8587-XYZSF,2022-11-15,2022-11-09,50.03,Pago em Dia
INV-0000493,8587-XYZSF,2022-10-15,2022-10-08,50.24,Pago em Dia
INV-0000494,8587-XYZSF,2022-09-15,2022-09-14,49.01,Pago em Dia
INV-0000495,8587-XYZSF,2022-08-15,2022-08-09,49.32,Pago em Dia
INV-0000496,8587-XYZSF,2022-07-15,2022-07-08,51.03,Pago em Dia
INV-0000497,8587-XYZSF,2022-06-15,2022-06-12,50.63,Pago em Dia
INV-0000498,8587-XYZSF,2022-05-15,2022-05-09,48.73,Pago em Dia
INV-0000499,8587-XYZSF,2022-04-15,2022-04-08,50.85,Pago em Dia
INV-0000500,8587-XYZSF,2022-03-15,2022-03-14,52.15,Pago em Dia
INV-0000501,8587-XYZSF,2022-02-15,2022-02-11,49.27,Pago em Dia
INV-0000502,8587-XYZSF,2022-01-15,2022-01-22,50.87,Pago com Atraso
INV-0000503,8587-XYZSF,2021-12-15,2021-12-09,50.15,Pago em Dia
INV-0000504,8587-XYZSF,2021-11-15,2021-11-26,49.51,Pago com Atraso
INV-0000505,8587-XYZSF,2021-10-15,2021-10-14,52.63,Pago em Dia
INV-0000506,8587-XYZSF,2021-09-15,2021-09-11,49.83,Pago em Dia
INV-0000507,8587-XYZSF,2021-08-15,2021-08-08,51.01,Pago em Dia
INV-0000508,8587-XYZSF,2021-07-15,2021-07-08,48.51,Pago em Dia
INV-0000509,8587-XYZSF,2021-06-15,2021-06-11,51.73,Pago em Dia
INV-0000510,8587-XYZSF,2021-05-15,2021-05-11,49.58,Pago em Dia
INV-0000511,8587-XYZSF,2021-04-15,2021-04-14,51.12,Pago em Dia
INV-0000512,8587-XYZSF,2021-03-15,2021-03-12,49.13,Pago em Dia
INV-0000513,8587-XYZSF,2021-02-15,2021-02-11,51.57,Pago em Dia
INV-0000514,8587-XYZSF,2021-01-15,2021-01-14,48.92,Pago em Dia
INV-0000515,8587-XYZSF,2020-12-15,2020-12-11,52.08,Pago em Dia
INV-0000516,8587-XYZSF,2020-11-15,2020-11-14,51.73,Pago em Dia
INV-0000517,8587-XYZSF,2020-10-15,2020-10-13,50.21,Pago em Dia
INV-0000518,8587-XYZSF,2020-09-15,2020-09-13,53.11,Pago em Dia
INV-0000519,8587-XYZSF,2020-08-15,2020-08-08,49.72,Pago em Dia
INV-0000520,8587-XYZSF,2020-07-15,2020-07-09,51.68,Pago em Dia
INV-0000521,8587-XYZSF,2020-06-15,2020-06-08,49.3,Pago em Dia
INV-0000522,8587-XYZSF,2020-05-15,2020-05-08,50.73,Pago em Dia
INV-0000523,1902-XBTFB,2025-11-15,,86.65,Pendente
INV-0000524,1902-XBTFB,2025-10-15,2025-10-10,87.61,Pago em Dia
INV-0000525,1902-XBTFB,2025-09-15,2025-09-17,88.56,Pago com Atraso
INV-0000526,1902-XBTFB,2025-08-15,2025-08-28,89.63,Pago com Atraso
INV-0000527,1902-XBTFB,2025-07-15,2025-07-11,90.76,Pago em Dia
INV-0000528,1902-XBTFB,2025-06-15,2025-06-13,89.18,Pago em Dia
INV-0000529,1902-XBTFB,2025-05-15,2025-05-10,86.84,Pago em Dia
INV-0000530,1902-XBTFB,2025-04-15,2025-04-12,92.36,Pago em Dia
INV-0000531,1902-XBTFB,2025-03-15,2025-03-10,88.55,Pago em Dia
INV-0000532,1902-XBTFB,2025-02-15,2025-02-28,89.4,Pago com Atraso
INV-0000533,1902-XBTFB,2025-01-15,2025-01-12,86.96,Pago em Dia
INV-0000534,1902-XBTFB,2024-12-15,2024-12-09,91.06,Pago em Dia
INV-0000535,1902-XBTFB,2024-11-15,2024-11-13,87.28,Pago em Dia
INV-0000536,1902-XBTFB,2024-10-15,2024-10-12,90.59,Pago em Dia
INV-0000537,1902-XBTFB,2024-09-15,2024-09-11,90.57,Pago em Dia
INV-0000538,1902-XBTFB,2024-08-15,2024-08-10,90.3,Pago em Dia
INV-0000539,1902-XBTFB,2024-07-15,2024-07-10,92.03,Pago em Dia
INV-0000540,1902-XBTFB,2024-06-15,2024-06-12,88.65,Pago em Dia
INV-0000541,1902-XBTFB,2024-05-15,2024-05-10,86.15,Pago em Dia
INV-0000542,1902-XBTFB,2024-04-15,2024-04-13,91.71,Pago em Dia
INV-0000543,1902-XBTFB,2024-03-15,2024-03-09,90.24,Pago em Dia
INV-0000544,1902-XBTFB,2024-02-15,2024-02-12,88.44,Pago em Dia
INV-0000545,9614-RMGHA,2025-11-15,,92.15,Pendente
INV-0000546,9614-RMGHA,2025-10-15,2025-10-21,92.28,Pago com Atraso
INV-0000547,9614-RMGHA,2025-09-15,2025-09-23,93.52,Pago com Atraso
INV-0000548,9614-RMGHA,2025-08-15,2025-08-08,95.03,Pago em Dia
INV-0000549,9614-RMGHA,2025-07-15,2025-07-14,93.77,Pago em Dia
INV-0000550,9614-RMGHA,2025-06-15,2025-06-11,89.47,Pago em Dia
INV-0000551,9614-RMGHA,2025-05-15,2025-05-14,91.75,Pago em Dia
INV-0000552,9614-RMGHA,2025-04-15,2025-04-12,93.22,Pago em Dia
INV-0000553,9614-RMGHA,2025-03-15,2025-03-08,89.6,Pago em Dia
INV-0000554,9614-RMGHA,2025-02-15,2025-02-12,89.04,Pago em Dia
INV-0000555,9614-RMGHA,2025-01-15,2025-01-09,92.83,Pago em Dia
INV-0000556,9614-RMGHA,2024-12-15,2024-12-13,92.84,Pago em Dia
INV-0000557,9614-RMGHA,2024-11-15,2024-11-08,92.79,Pago em Dia
INV-0000558,9614-RMGHA,2024-10-15,2024-10-12,88.88,Pago em Dia
INV-0000559,9614-RMGHA,2024-09-15,2024-09-10,92.92,Pago em Dia
INV-0000560,9614-RMGHA,2024-08-15,2024-08-08,95.2,Pago em Dia
INV-0000561,9614-RMGHA,2024-07-15,2024-07-10,93.04,Pago em Dia
INV-0000562,9614-RMGHA,2024-06-15,2024-06-12,91.1,Pago em Dia
INV-0000563,9614-RMGHA,2024-05-15,2024-05-10,94.97,Pago em Dia
INV-0000564,9614-RMGHA,2024-04-15,2024-05-01,90.83,Pago com Atraso
INV-0000565,9614-RMGHA,2024-03-15,2024-03-13,91.64,Pago em Dia
INV-0000566,9614-RMGHA,2024-02-15,2024-02-13,94.12,Pago em Dia
INV-0000567,9614-RMGHA,2024-01-15,2024-01-08,92.27,Pago em Dia
INV-0000568,9614-RMGHA,2023-12-15,2023-12-13,90.15,Pago em Dia
INV-0000569,9614-RMGHA,2023-11-15,2023-11-13,90.53,Pago em Dia
INV-0000570,9614-RMGHA,2023-10-15,2023-10-10,88.96,Pago em Dia
INV-0000571,9614-RMGHA,2023-09-15,2023-09-11,90.3,Pago em Dia
INV-0000572,9614-RMGHA,2023-08-15,2023-08-08,90.38,Pago em Dia
INV-0000573,9614-RMGHA,2023-07-15,2023-07-09,93.11,Pago em Dia
INV-0000574,9614-RMGHA,2023-06-15,2023-06-13,94.29,Pago em Dia
INV-0000575,9614-RMGHA,2023-05-15,2023-05-11,94.09,Pago em Dia
INV-0000576,9614-RMGHA,2023-04-15,2023-04-13,91.24,Pago em Dia
INV-0000577,9614-RMGHA,2023-03-15,2023-03-08,93.01,Pago em Dia
INV-0000578,9614-RMGHA,2023-02-15,2023-02-13,89.35,Pago em Dia
INV-0000579,9614-RMGHA,2023-01-15,2023-01-18,89.69,Pago com Atraso
INV-0000580,9614-RMGHA,2022-12-15,2022-12-14,92.77,Pago em Dia
INV-0000581,9614-RMGHA,2022-11-15,2022-11-14,91.79,Pago em Dia
INV-0000582,9614-RMGHA,2022-10-15,2022-10-10,89.06,Pago em Dia
INV-0000583,9614-RMGHA,2022-09-15,2022-09-10,90.84,Pago em Dia
INV-0000584,9614-RMGHA,2022-08-15,2022-08-14,94.76,Pago em Dia
INV-0000585,9614-RMGHA,2022-07-15,2022-07-14,92.54,Pago em Dia
INV-0000586,9614-RMGHA,2022-06-15,2022-06-11,92.16,Pago em Dia
INV-0000587,9614-RMGHA,2022-05-15,2022-05-09,94.38,Pago em Dia
INV-0000588,9614-RMGHA,2022-04-15,2022-04-10,93.43,Pago em Dia
INV-0000589,9614-RMGHA,2022-03-15,2022-03-10,89.63,Pago em Dia
INV-0000590,9614-RMGHA,2022-02-15,2022-02-11,93.35,Pago em Dia
INV-0000591,9614-RMGHA,2022-01-15,2022-01-13,91.19,Pago em Dia
INV-0000592,9614-RMGHA,2021-12-15,2021-12-10,91.65,Pago em Dia
INV-0000593,9614-RMGHA,2021-11-15,2021-11-12,94.76,Pago em Dia
INV-0000594,9614-RMGHA,2021-10-15,2021-10-08,90.54,Pago em Dia
INV-0000595,9614-RMGHA,2021-09-15,2021-09-10,88.45,Pago em Dia
INV-0000596,9614-RMGHA,2021-08-15,2021-08-18,93.45,Pago com Atraso
INV-0000597,9614-RMGHA,2021-07-15,2021-07-13,87.06,Pago em Dia
INV-0000598,9614-RMGHA,2021-06-15,2021-06-12,90.6,Pago em Dia
INV-0000599,9614-RMGHA,2021-05-15,2021-05-11,94.14,Pago em Dia
INV-0000600,9614-RMGHA,2021-04-15,2021-04-24,92.85,Pago com Atraso
INV-0000601,9614-RMGHA,2021-03-15,2021-03-14,91.28,Pago em Dia
INV-0000602,9614-RMGHA,2021-02-15,2021-02-09,93.47,Pago em Dia
INV-0000603,9614-RMGHA,2021-01-15,2021-01-13,93.18,Pago em Dia
INV-0000604,9614-RMGHA,2020-12-15,2020-12-14,96.51,Pago em Dia
INV-0000605,9614-RMGHA,2020-11-15,2020-11-13,93.76,Pago em Dia
INV-0000606,9614-RMGHA,2020-10-15,2020-10-12,92.52,Pago em Dia
INV-0000607,9614-RMGHA,2020-09-15,2020-09-09,92.31,Pago em Dia
INV-0000608,9614-RMGHA,2020-08-15,2020-08-09,92.43,Pago em Dia
INV-0000609,9614-RMGHA,2020-07-15,2020-07-10,92.95,Pago em Dia
INV-0000610,3551-GAEGL,2025-11-15,2025-11-13,30.95,Pago em Dia
INV-0000611,3551-GAEGL,2025-10-15,2025-10-16,29.82,Pago com Atraso
INV-0000612,3551-GAEGL,2025-09-15,2025-09-11,30.14,Pago em Dia
INV-0000613,3551-GAEGL,2025-08-15,2025-08-13,29.76,Pago em Dia
INV-0000614,3551-GAEGL,2025-07-15,2025-07-13,29.76,Pago em Dia
INV-0000615,3551-GAEGL,2025-06-15,2025-06-13,31.73,Pago em Dia
INV-0000616,3551-GAEGL,2025-05-15,2025-05-09,31.13,Pago em Dia
INV-0000617,3551-GAEGL,2025-04-15,2025-04-09,30.53,Pago em Dia
INV-0000618,3551-GAEGL,2025-03-15,2025-03-08,30.87,Pago em Dia
INV-0000619,3551-GAEGL,2025-02-15,2025-02-13,31.13,Pago em Dia
INV-0000620,3551-GAEGL,2025-01-15,2025-01-11,30.61,Pago em Dia
INV-0000621,3551-GAEGL,2024-12-15,2024-12-10,30.77,Pago em Dia
INV-0000622,3551-GAEGL,2024-11-15,2024-11-11,30.97,Pago em Dia
INV-0000623,3551-GAEGL,2024-10-15,2024-10-09,29.85,Pago em Dia
INV-0000624,3551-GAEGL,2024-09-15,2024-09-13,30.33,Pago em Dia
INV-0000625,3551-GAEGL,2024-08-15,2024-08-10,30.12,Pago em Dia
INV-0000626,3551-GAEGL,2024-07-15,2024-07-10,30.98,Pago em Dia
INV-0000627,3551-GAEGL,2024-06-15,2024-06-08,30.54,Pago em Dia
INV-0000628,3551-GAEGL,2024-05-15,2024-05-13,30.45,Pago em Dia
INV-0000629,3551-GAEGL,2024-04-15,2024-04-09,31.01,Pago em Dia
INV-0000630,3551-GAEGL,2024-03-15,2024-03-13,30.6,Pago em Dia
INV-0000631,3551-GAEGL,2024-02-15,2024-02-14,29.27,Pago em Dia
INV-0000632,3551-GAEGL,2024-01-15,2024-01-12,29.28,Pago em Dia
INV-0000633,3551-GAEGL,2023-12-15,2023-12-09,31.05,Pago em Dia
INV-0000634,3551-GAEGL,2023-11-15,2023-11-10,30.07,Pago em Dia
INV-0000635,3551-GAEGL,2023-10-15,2023-10-11,31.13,Pago em Dia
INV-0000636,3551-GAEGL,2023-09-15,2023-09-09,31.31,Pago em Dia
INV-0000637,3551-GAEGL,2023-08-15,2023-08-13,29.49,Pago em Dia
INV-0000638,3551-GAEGL,2023-07-15,2023-07-14,29.79,Pago em Dia
INV-0000639,3551-GAEGL,2023-06-15,2023-06-10,29.74,Pago em Dia
INV-0000640,3551-GAEGL,2023-05-15,2023-05-09,30.54,Pago em Dia
INV-0000641,3551-GAEGL,2023-04-15,2023-04-10,30.55,Pago em Dia
INV-0000642,3551-GAEGL,2023-03-15,2023-03-11,30.12,Pago em Dia
INV-0000643,3551-GAEGL,2023-02-15,2023-02-11,29.97,Pago em Dia
INV-0000644,7463-IFMQU,2025-11-15,2025-11-10,20.04,Pago em Dia
INV-0000645,7463-IFMQU,2025-10-15,2025-10-10,19.6,Pago em Dia
INV-0000646,7463-IFMQU,2025-09-15,2025-09-14,20.16,Pago em Dia
INV-0000647,7463-IFMQU,2025-08-15,2025-08-11,20.55,Pago em Dia
INV-0000648,7463-IFMQU,2025-07-15,2025-07-12,19.94,Pago em Dia
INV-0000649,7463-IFMQU,2025-06-15,2025-06-13,20.36,Pago em Dia
INV-0000650,7463-IFMQU,2025-05-15,2025-05-27,19.7,Pago com Atraso
INV-0000651,7463-IFMQU,2025-04-15,2025-04-08,19.61,Pago em Dia
INV-0000652,7463-IFMQU,2025-03-15,2025-03-14,19.79,Pago em Dia
INV-0000653,7463-IFMQU,2025-02-15,2025-02-12,20.51,Pago em Dia
INV-0000654,7463-IFMQU,2025-01-15,2025-01-13,20.38,Pago em Dia
INV-0000655,7463-IFMQU,2024-12-15,2024-12-12,19.89,Pago em Dia
INV-0000656,7463-IFMQU,2024-11-15,2024-11-14,20.13,Pago em Dia
INV-0000657,7463-IFMQU,2024-10-15,2024-10-10,19.58,Pago em Dia
INV-0000658,7463-IFMQU,2024-09-15,2024-09-08,20.11,Pago em Dia
INV-0000659,7463-IFMQU,2024-08-15,2024-08-14,19.93,Pago em Dia
INV-0000660,7463-IFMQU,2024-07-15,2024-07-13,19.65,Pago em Dia
INV-0000661,7463-IFMQU,2024-06-15,2024-06-12,19.86,Pago em Dia
INV-0000662,7463-IFMQU,2024-05-15,2024-05-08,20.54,Pago em Dia
