log_id,customerID,mes_referencia,gb_download
LOG-0000499,3551-GAEGL,2024-06-01,54.22
LOG-0000500,3551-GAEGL,2024-05-01,75.75
LOG-0000501,3551-GAEGL,2024-04-01,55.49
LOG-0000502,3551-GAEGL,2024-03-01,64.4
LOG-0000503,3551-GAEGL,2024-02-01,52.26
LOG-0000504,3551-GAEGL,2024-01-01,57.56
LOG-0000505,3551-GAEGL,2023-12-01,47.69
LOG-0000506,3551-GAEGL,2023-11-01,69.23
LOG-0000507,3551-GAEGL,2023-10-01,62.95
LOG-0000508,3551-GAEGL,2023-09-01,65.54
LOG-0000509,3551-GAEGL,2023-08-01,71.28
LOG-0000510,3551-GAEGL,2023-07-01,0.0
LOG-0000511,3551-GAEGL,2023-06-01,46.87
LOG-0000512,3551-GAEGL,2023-05-01,55.69
LOG-0000513,3551-GAEGL,2023-04-01,39.77
LOG-0000514,3551-GAEGL,2023-03-01,50.95
LOG-0000515,3551-GAEGL,2023-02-01,38.4
LOG-0000516,5404-GGUKR,2025-11-01,72.09
LOG-0000517,5404-GGUKR,2025-10-01,46.15
LOG-0000518,5404-GGUKR,2025-09-01,22.63
LOG-0000519,5404-GGUKR,2025-08-01,47.15
LOG-0000520,5404-GGUKR,2025-07-01,54.16
LOG-0000521,1751-NCDLI,2025-11-01,563.72
LOG-0000522,1751-NCDLI,2025-10-01,367.88
LOG-0000523,1751-NCDLI,2025-09-01,499.29
LOG-0000524,1751-NCDLI,2025-08-01,372.64
LOG-0000525,1751-NCDLI,2025-07-01,431.35
LOG-0000526,1751-NCDLI,2025-06-01,425.92
LOG-0000527,1751-NCDLI,2025-05-01,418.21
LOG-0000528,1751-NCDLI,2025-04-01,419.97
LOG-0000529,1751-NCDLI,2025-03-01,246.62
LOG-0000530,1751-NCDLI,2025-02-01,406.72
LOG-0000531,1751-NCDLI,2025-01-01,399.32
LOG-0000532,1751-NCDLI,2024-12-01,415.1
LOG-0000533,1751-NCDLI,2024-11-01,461.17
LOG-0000534,1751-NCDLI,2024-10-01,428.88
LOG-0000535,1751-NCDLI,2024-09-01,289.87
LOG-0000536,1751-NCDLI,2024-08-01,460.29
LOG-0000537,1751-NCDLI,2024-07-01,464.45
LOG-0000538,1751-NCDLI,2024-06-01,419.7
LOG-0000539,1751-NCDLI,2024-05-01,412.74
LOG-0000540,1751-NCDLI,2024-04-01,368.5
LOG-0000541,1751-NCDLI,2024-03-01,532.05
LOG-0000542,1751-NCDLI,2024-02-01,444.62
LOG-0000543,1751-NCDLI,2024-01-01,328.88
LOG-0000544,1751-NCDLI,2023-12-01,331.23
LOG-0000545,1751-NCDLI,2023-11-01,337.6
LOG-0000546,1751-NCDLI,2023-10-01,371.05
LOG-0000547,1751-NCDLI,2023-09-01,467.19
LOG-0000548,1751-NCDLI,2023-08-01,318.48
LOG-0000549,1751-NCDLI,2023-07-01,396.4
LOG-0000550,1751-NCDLI,2023-06-01,475.4
LOG-0000551,1751-NCDLI,2023-05-01,509.08
LOG-0000552,1751-NCDLI,2023-04-01,491.1
LOG-0000553,1751-NCDLI,2023-03-01,494.52
LOG-0000554,1751-NCDLI,2023-02-01,311.17
LOG-0000555,1751-NCDLI,2023-01-01,409.14
LOG-0000556,1751-NCDLI,2022-12-01,350.32
LOG-0000557,1751-NCDLI,2022-11-01,487.47
LOG-0000558,1751-NCDLI,2022-10-01,390.78
LOG-0000559,1751-NCDLI,2022-09-01,431.37
LOG-0000560,1751-NCDLI,2022-08-01,418.53
LOG-0000561,1751-NCDLI,2022-07-01,509.89
LOG-0000562,1751-NCDLI,2022-06-01,411.71
LOG-0000563,1751-NCDLI,2022-05-01,349.2
LOG-0000564,1751-NCDLI,2022-04-01,365.76
LOG-0000565,1751-NCDLI,2022-03-01,431.03
LOG-0000566,1751-NCDLI,2022-02-01,384.43
LOG-0000567,7394-LWLYN,2025-11-01,325.18
LOG-0000568,7394-LWLYN,2025-10-01,398.82
LOG-0000569,2027-DNKIV,2025-11-01,60.96
LOG-0000570,2027-DNKIV,2025-10-01,30.66
LOG-0000571,2027-DNKIV,2025-09-01,69.06
LOG-0000572,2027-DNKIV,2025-08-01,32.96
LOG-0000573,2027-DNKIV,2025-07-01,44.6
LOG-0000574,2027-DNKIV,2025-06-01,69.89
LOG-0000575,2027-DNKIV,2025-05-01,40.67
LOG-0000576,2027-DNKIV,2025-04-01,18.41
LOG-0000577,2027-DNKIV,2025-03-01,55.21
LOG-0000578,2027-DNKIV,2025-02-01,47.05
LOG-0000579,2027-DNKIV,2025-01-01,46.25
LOG-0000580,2027-DNKIV,2024-12-01,50.41
LOG-0000581,2027-DNKIV,2024-11-01,46.11
LOG-0000582,2027-DNKIV,2024-10-01,54.16
LOG-0000583,2027-DNKIV,2024-09-01,24.12
LOG-0000584,2027-DNKIV,2024-08-01,39.68
LOG-0000585,2027-DNKIV,2024-07-01,34.03
LOG-0000586,2027-DNKIV,2024-06-01,43.6
LOG-0000587,2027-DNKIV,2024-05-01,50.36
LOG-0000588,2027-DNKIV,2024-04-01,38.48
LOG-0000589,2027-DNKIV,2024-03-01,53.58
LOG-0000590,2027-DNKIV,2024-02-01,73.48
LOG-0000591,2027-DNKIV,2024-01-01,46.58
LOG-0000592,2027-DNKIV,2023-12-01,19.2
LOG-0000593,2027-DNKIV,2023-11-01,45.97
LOG-0000594,2027-DNKIV,2023-10-01,40.03
LOG-0000595,2027-DNKIV,2023-09-01,29.67
LOG-0000596,2027-DNKIV,2023-08-01,75.37
LOG-0000597,2027-DNKIV,2023-07-01,42.46
LOG-0000598,2027-DNKIV,2023-06-01,46.67
LOG-0000599,2027-DNKIV,2023-05-01,54.06
LOG-0000600,2027-DNKIV,2023-04-01,64.18
LOG-0000601,2027-DNKIV,2023-03-01,38.25
LOG-0000602,2027-DNKIV,2023-02-01,64.75
LOG-0000603,2027-DNKIV,2023-01-01,55.11
LOG-0000604,2027-DNKIV,2022-12-01,66.31
LOG-0000605,2027-DNKIV,2022-11-01,31.1
LOG-0000606,4229-CZMLL,2025-11-01,23.24
LOG-0000607,4229-CZMLL,2025-10-01,35.9
LOG-0000608,4229-CZMLL,2025-09-01,285.08
LOG-0000609,4229-CZMLL,2025-08-01,175.57
LOG-0000610,4229-CZMLL,2025-07-01,279.32
LOG-0000611,4229-CZMLL,2025-06-01,337.45
LOG-0000612,4640-UHDOS,2025-11-01,10.92
LOG-0000613,4640-UHDOS,2025-10-01,10.84
LOG-0000614,4640-UHDOS,2025-09-01,101.93
LOG-0000615,4640-UHDOS,2025-08-01,102.48
LOG-0000616,4640-UHDOS,2025-07-01,92.09
LOG-0000617,4640-UHDOS,2025-06-01,126.25
LOG-0000618,4640-UHDOS,2025-05-01,106.84
LOG-0000619,4640-UHDOS,2025-04-01,129.66
LOG-0000620,4640-UHDOS,2025-03-01,117.92
LOG-0000621,4640-UHDOS,2025-02-01,90.31
LOG-0000622,4640-UHDOS,2025-01-01,100.81
LOG-0000623,4640-UHDOS,2024-12-01,110.83
LOG-0000624,4640-UHDOS,2024-11-01,125.68
LOG-0000625,3946-JEWRQ,2025-11-01,331.0
LOG-0000626,3946-JEWRQ,2025-10-01,371.52
LOG-0000627,3946-JEWRQ,2025-09-01,285.75
LOG-0000628,3946-JEWRQ,2025-08-01,445.11
LOG-0000629,3946-JEWRQ,2025-07-01,428.08
LOG-0000630,3946-JEWRQ,2025-06-01,283.98
LOG-0000631,3946-JEWRQ,2025-05-01,432.15
LOG-0000632,3946-JEWRQ,2025-04-01,418.07
LOG-0000633,3946-JEWRQ,2025-03-01,413.33
LOG-0000634,3946-JEWRQ,2025-02-01,340.88
LOG-0000635,3946-JEWRQ,2025-01-01,354.91
LOG-0000636,3946-JEWRQ,2024-12-01,427.72
LOG-0000637,3946-JEWRQ,2024-11-01,450.89
LOG-0000638,3946-JEWRQ,2024-10-01,384.58
LOG-0000639,3946-JEWRQ,2024-09-01,405.88
LOG-0000640,3946-JEWRQ,2024-08-01,441.59
LOG-0000641,3946-JEWRQ,2024-07-01,340.76
LOG-0000642,3946-JEWRQ,2024-06-01,398.41
LOG-0000643,3946-JEWRQ,2024-05-01,219.12
LOG-0000644,3946-JEWRQ,2024-04-01,397.19
LOG-0000645,3946-JEWRQ,2024-03-01,510.31
LOG-0000646,3946-JEWRQ,2024-02-01,324.1
LOG-0000647,3946-JEWRQ,2024-01-01,392.04
LOG-0000648,3946-JEWRQ,2023-12-01,282.93
LOG-0000649,3946-JEWRQ,2023-11-01,412.03
LOG-0000650,3946-JEWRQ,2023-10-01,280.94
LOG-0000651,3946-JEWRQ,2023-09-01,327.49
LOG-0000652,3946-JEWRQ,2023-08-01,330.68
LOG-0000653,3946-JEWRQ,2023-07-01,430.59
LOG-0000654,3946-JEWRQ,2023-06-01,305.17
LOG-0000655,3946-JEWRQ,2023-05-01,272.19
LOG-0000656,3946-JEWRQ,2023-04-01,340.41
LOG-0000657,3946-JEWRQ,2023-03-01,329.38
LOG-0000658,3946-JEWRQ,2023-02-01,392.8
LOG-0000659,3946-JEWRQ,2023-01-01,459.88
LOG-0000660,3946-JEWRQ,2022-12-01,414.7
LOG-0000661,3946-JEWRQ,2022-11-01,429.76
LOG-0000662,3946-JEWRQ,2022-10-01,415.29
LOG-0000663,3946-JEWRQ,2022-09-01,393.42
LOG-0000664,3946-JEWRQ,2022-08-01,346.03
LOG-0000665,3946-JEWRQ,2022-07-01,382.5
LOG-0000666,3946-JEWRQ,2022-06-01,290.18
LOG-0000667,3946-JEWRQ,2022-05-01,359.38
LOG-0000668,3946-JEWRQ,2022-04-01,385.99
LOG-0000669,3946-JEWRQ,2022-03-01,444.6
LOG-0000670,3946-JEWRQ,2022-02-01,390.54
LOG-0000671,3946-JEWRQ,2022-01-01,342.63
LOG-0000672,0488-GSLFR,2025-11-01,23.39
LOG-0000673,4106-HADHQ,2025-11-01,17.11
LOG-0000674,4106-HADHQ,2025-10-01,18.15
LOG-0000675,4106-HADHQ,2025-09-01,165.31
LOG-0000676,4106-HADHQ,2025-08-01,168.68
LOG-0000677,4106-HADHQ,2025-07-01,169.25
LOG-0000678,4106-HADHQ,2025-06-01,204.98
LOG-0000679,4106-HADHQ,2025-05-01,158.19
LOG-0000680,4106-HADHQ,2025-04-01,162.83
LOG-0000681,4106-HADHQ,2025-03-01,196.17
LOG-0000682,4106-HADHQ,2025-02-01,179.66
LOG-0000683,4106-HADHQ,2025-01-01,178.84
LOG-0000684,4106-HADHQ,2024-12-01,186.61
LOG-0000685,4106-HADHQ,2024-11-01,171.25
LOG-0000686,4106-HADHQ,2024-10-01,154.93
LOG-0000687,4106-HADHQ,2024-09-01,160.51
LOG-0000688,4106-HADHQ,2024-08-01,164.9
LOG-0000689,4106-HADHQ,2024-07-01,201.78
LOG-0000690,4106-HADHQ,2024-06-01,169.73
LOG-0000691,4106-HADHQ,2024-05-01,150.83
LOG-0000692,4106-HADHQ,2024-04-01,172.32
LOG-0000693,4106-HADHQ,2024-03-01,146.77
LOG-0000694,4106-HADHQ,2024-02-01,168.47
LOG-0000695,4106-HADHQ,2024-01-01,175.78
LOG-0000696,4106-HADHQ,2023-12-01,194.36
LOG-0000697,4106-HADHQ,2023-11-01,171.48
LOG-0000698,4106-HADHQ,2023-10-01,148.25
LOG-0000699,4106-HADHQ,2023-09-01,149.16
LOG-0000700,4106-HADHQ,2023-08-01,146.65
LOG-0000701,4106-HADHQ,2023-07-01,168.61
LOG-0000702,4106-HADHQ,2023-06-01,172.47
LOG-0000703,4106-HADHQ,2023-05-01,190.98
LOG-0000704,4106-HADHQ,2023-04-01,157.82
LOG-0000705,4106-HADHQ,2023-03-01,205.46
LOG-0000706,4106-HADHQ,2023-02-01,173.82
LOG-0000707,4106-HADHQ,2023-01-01,138.01
LOG-0000708,4106-HADHQ,2022-12-01,167.68
LOG-0000709,4106-HADHQ,2022-11-01,167.48
LOG-0000710,4106-HADHQ,2022-10-01,164.08
LOG-0000711,4106-HADHQ,2022-09-01,171.68
LOG-0000712,8041-TMEID,2025-11-01,401.33
LOG-0000713,8041-TMEID,2025-10-01,439.92
LOG-0000714,8041-TMEID,2025-09-01,349.95
LOG-0000715,8041-TMEID,2025-08-01,434.77
LOG-0000716,8041-TMEID,2025-07-01,518.25
LOG-0000717,8041-TMEID,2025-06-01,284.19
LOG-0000718,8041-TMEID,2025-05-01,535.3
LOG-0000719,8041-TMEID,2025-04-01,434.27
LOG-0000720,8041-TMEID,2025-03-01,298.38
LOG-0000721,8041-TMEID,2025-02-01,367.44
LOG-0000722,8041-TMEID,2025-01-01,355.88
LOG-0000723,8041-TMEID,2024-12-01,368.17
LOG-0000724,8041-TMEID,2024-11-01,499.41
LOG-0000725,8041-TMEID,2024-10-01,289.77
LOG-0000726,8041-TMEID,2024-09-01,405.68
LOG-0000727,8041-TMEID,2024-08-01,479.44
LOG-0000728,8041-TMEID,2024-07-01,439.73
LOG-0000729,8041-TMEID,2024-06-01,402.38
LOG-0000730,8041-TMEID,2024-05-01,392.41
LOG-0000731,8041-TMEID,2024-04-01,426.84
LOG-0000732,8041-TMEID,2024-03-01,455.46
LOG-0000733,8041-TMEID,2024-02-01,488.37
LOG-0000734,8041-TMEID,2024-01-01,464.65
LOG-0000735,8041-TMEID,2023-12-01,400.62
LOG-0000736,8041-TMEID,2023-11-01,449.09
LOG-0000737,8041-TMEID,2023-10-01,356.52
LOG-0000738,8041-TMEID,2023-09-01,361.38
LOG-0000739,8041-TMEID,2023-08-01,394.55
LOG-0000740,8041-TMEID,2023-07-01,392.36
LOG-0000741,8041-TMEID,2023-06-01,332.39
LOG-0000742,8041-TMEID,2023-05-01,347.17
LOG-0000743,8041-TMEID,2023-04-01,344.16
LOG-0000744,8041-TMEID,2023-03-01,401.39
LOG-0000745,8041-TMEID,2023-02-01,483.32
LOG-0000746,8041-TMEID,2023-01-01,423.35
LOG-0000747,8041-TMEID,2022-12-01,424.1
LOG-0000748,8041-TMEID,2022-11-01,301.69
LOG-0000749,8041-TMEID,2022-10-01,403.61
LOG-0000750,8041-TMEID,2022-09-01,370.39
LOG-0000751,8041-TMEID,2022-08-01,465.77
LOG-0000752,8041-TMEID,2022-07-01,518.69
LOG-0000753,8041-TMEID,2022-06-01,338.11
LOG-0000754,8041-TMEID,2022-05-01,369.19
LOG-0000755,8041-TMEID,2022-04-01,448.32
LOG-0000756,8041-TMEID,2022-03-01,504.45
LOG-0000757,8041-TMEID,2022-02-01,402.97
LOG-0000758,8041-TMEID,2022-01-01,432.37
LOG-0000759,8041-TMEID,2021-12-01,432.38
LOG-0000760,8041-TMEID,2021-11-01,465.99
LOG-0000761,8041-TMEID,2021-10-01,365.08
LOG-0000762,8041-TMEID,2021-09-01,422.25
LOG-0000763,8041-TMEID,2021-08-01,426.88
LOG-0000764,8041-TMEID,2021-07-01,334.08
LOG-0000765,8041-TMEID,2021-06-01,431.27
LOG-0000766,8041-TMEID,2021-05-01,597.94
LOG-0000767,8041-TMEID,2021-04-01,408.6
LOG-0000768,8041-TMEID,2021-03-01,334.32
LOG-0000769,8041-TMEID,2021-02-01,393.59
LOG-0000770,8041-TMEID,2021-01-01,167.68
LOG-0000771,8041-TMEID,2020-12-01,479.73
LOG-0000772,8041-TMEID,2020-11-01,589.66
LOG-0000773,8041-TMEID,2020-10-01,474.7
LOG-0000774,8041-TMEID,2020-09-01,266.14
LOG-0000775,2823-LKABH,2025-11-01,243.97
LOG-0000776,2823-LKABH,2025-10-01,236.73
LOG-0000777,2823-LKABH,2025-09-01,304.76
LOG-0000778,2823-LKABH,2025-08-01,386.49
LOG-0000779,2823-LKABH,2025-07-01,211.46
LOG-0000780,2823-LKABH,2025-06-01,275.25
LOG-0000781,2823-LKABH,2025-05-01,433.44
LOG-0000782,2823-LKABH,2025-04-01,295.87
LOG-0000783,2823-LKABH,2025-03-01,410.16
LOG-0000784,2823-LKABH,2025-02-01,349.15
LOG-0000785,2823-LKABH,2025-01-01,317.67
LOG-0000786,2823-LKABH,2024-12-01,368.32
LOG-0000787,2823-LKABH,2024-11-01,381.8
LOG-0000788,2823-LKABH,2024-10-01,446.83
LOG-0000789,2823-LKABH,2024-09-01,355.84
LOG-0000790,2823-LKABH,2024-08-01,376.71
LOG-0000791,2823-LKABH,2024-07-01,392.59
LOG-0000792,2823-LKABH,2024-06-01,395.95
LOG-0000793,8757-TFHHJ,2025-11-01,49.32
LOG-0000794,0230-WEQUW,2025-11-01,111.64
LOG-0000795,0230-WEQUW,2025-10-01,134.81
LOG-0000796,0230-WEQUW,2025-09-01,115.71
LOG-0000797,0230-WEQUW,2025-08-01,105.04
LOG-0000798,0230-WEQUW,2025-07-01,98.98
LOG-0000799,0230-WEQUW,2025-06-01,108.25
LOG-0000800,0230-WEQUW,2025-05-01,127.44
LOG-0000801,0230-WEQUW,2025-04-01,124.1
LOG-0000802,0230-WEQUW,2025-03-01,109.06
LOG-0000803,0230-WEQUW,2025-02-01,111.93
LOG-0000804,0230-WEQUW,2025-01-01,88.13
LOG-0000805,0230-WEQUW,2024-12-01,113.05
LOG-0000806,0230-WEQUW,2024-11-01,131.61
LOG-0000807,0230-WEQUW,2024-10-01,120.29
LOG-0000808,0230-WEQUW,2024-09-01,100.53
LOG-0000809,0230-WEQUW,2024-08-01,80.21
LOG-0000810,0230-WEQUW,2024-07-01,125.49
LOG-0000811,0230-WEQUW,2024-06-01,103.91
LOG-0000812,0230-WEQUW,2024-05-01,120.72
LOG-0000813,0230-WEQUW,2024-04-01,138.31
LOG-0000814,0230-WEQUW,2024-03-01,100.53
LOG-0000815,0230-WEQUW,2024-02-01,100.1
LOG-0000816,0230-WEQUW,2024-01-01,108.74
LOG-0000817,0230-WEQUW,2023-12-01,129.67
LOG-0000818,0230-WEQUW,2023-11-01,109.99
LOG-0000819,0230-WEQUW,2023-10-01,131.38
LOG-0000820,0230-WEQUW,2023-09-01,116.83
LOG-0000821,0230-WEQUW,2023-08-01,116.57
LOG-0000822,0230-WEQUW,2023-07-01,87.31
LOG-0000823,0230-WEQUW,2023-06-01,95.87
LOG-0000824,0230-WEQUW,2023-05-01,103.91
LOG-0000825,0230-WEQUW,2023-04-01,96.71
LOG-0000826,0230-WEQUW,2023-03-01,115.96
LOG-0000827,0230-WEQUW,2023-02-01,118.08
LOG-0000828,0230-WEQUW,2023-01-01,116.8
LOG-0000829,0230-WEQUW,2022-12-01,105.9
LOG-0000830,0230-WEQUW,2022-11-01,127.63
LOG-0000831,0230-WEQUW,2022-10-01,109.95
LOG-0000832,0230-WEQUW,2022-09-01,103.4
LOG-0000833,0230-WEQUW,2022-08-01,90.18
LOG-0000834,0230-WEQUW,2022-07-01,118.58
LOG-0000835,0230-WEQUW,2022-06-01,105.22
LOG-0000836,0230-WEQUW,2022-05-01,111.62
LOG-0000837,0230-WEQUW,2022-04-01,108.13
LOG-0000838,0230-WEQUW,2022-03-01,88.35
LOG-0000839,0230-WEQUW,2022-02-01,117.66
LOG-0000840,0230-WEQUW,2022-01-01,108.94
LOG-0000841,0230-WEQUW,2021-12-01,119.85
LOG-0000842,0230-WEQUW,2021-11-01,103.47
LOG-0000843,0230-WEQUW,2021-10-01,105.3
LOG-0000844,0230-WEQUW,2021-09-01,128.35
LOG-0000845,0230-WEQUW,2021-08-01,120.64
LOG-0000846,0230-WEQUW,2021-07-01,104.19
LOG-0000847,0230-WEQUW,2021-06-01,127.61
LOG-0000848,0230-WEQUW,2021-05-01,113.34
LOG-0000849,0230-WEQUW,2021-04-01,121.21
LOG-0000850,0230-WEQUW,2021-03-01,113.16
LOG-0000851,0230-WEQUW,2021-02-01,116.55
LOG-0000852,0230-WEQUW,2021-01-01,134.95
LOG-0000853,0230-WEQUW,2020-12-01,88.62
LOG-0000854,0230-WEQUW,2020-11-01,122.69
LOG-0000855,0230-WEQUW,2020-10-01,130.64
LOG-0000856,0230-WEQUW,2020-09-01,106.05
LOG-0000857,0230-WEQUW,2020-08-01,91.45
LOG-0000858,0230-WEQUW,2020-07-01,130.77
LOG-0000859,0230-WEQUW,2020-06-01,57.14
LOG-0000860,9048-JVYVF,2025-11-01,18.0
LOG-0000861,9048-JVYVF,2025-10-01,17.86
LOG-0000862,9048-JVYVF,2025-09-01,191.7
LOG-0000863,6847-KJLTS,2025-11-01,367.57
LOG-0000864,6847-KJLTS,2025-10-01,372.88
LOG-0000865,6847-KJLTS,2025-09-01,532.61
LOG-0000866,6847-KJLTS,2025-08-01,382.11
LOG-0000867,6847-KJLTS,2025-07-01,431.99
LOG-0000868,6847-KJLTS,2025-06-01,461.42
LOG-0000869,6847-KJLTS,2025-05-01,341.45
LOG-0000870,6847-KJLTS,2025-04-01,375.73
LOG-0000871,6847-KJLTS,2025-03-01,358.58
LOG-0000872,6847-KJLTS,2025-02-01,370.84
LOG-0000873,6847-KJLTS,2025-01-01,377.8
LOG-0000874,6847-KJLTS,2024-12-01,420.56
LOG-0000875,6847-KJLTS,2024-11-01,536.73
LOG-0000876,6847-KJLTS,2024-10-01,501.48
LOG-0000877,6847-KJLTS,2024-09-01,363.95
LOG-0000878,6847-KJLTS,2024-08-01,536.71
LOG-0000879,6847-KJLTS,2024-07-01,396.19
LOG-0000880,6847-KJLTS,2024-06-01,508.13
LOG-0000881,6847-KJLTS,2024-05-01,466.29
LOG-0000882,6847-KJLTS,2024-04-01,301.57
LOG-0000883,6847-KJLTS,2024-03-01,402.34
LOG-0000884,6847-KJLTS,2024-02-01,411.61
LOG-0000885,6847-KJLTS,2024-01-01,325.52
LOG-0000886,6847-KJLTS,2023-12-01,495.66
LOG-0000887,6847-KJLTS,2023-11-01,445.52
LOG-0000888,6847-KJLTS,2023-10-01,431.96
LOG-0000889,6847-KJLTS,2023-09-01,360.65
LOG-0000890,6847-KJLTS,2023-08-01,370.52
LOG-0000891,6847-KJLTS,2023-07-01,421.51
LOG-0000892,6847-KJLTS,2023-06-01,467.41
LOG-0000893,6847-KJLTS,2023-05-01,416.9
LOG-0000894,6847-KJLTS,2023-04-01,376.91
LOG-0000895,6847-KJLTS,2023-03-01,416.56
LOG-0000896,6847-KJLTS,2023-02-01,435.88
LOG-0000897,6847-KJLTS,2023-01-01,372.93
LOG-0000898,6847-KJLTS,2022-12-01,237.32
LOG-0000899,6847-KJLTS,2022-11-01,367.92
LOG-0000900,6847-KJLTS,2022-10-01,480.04
LOG-0000901,6847-KJLTS,2022-09-01,394.15
LOG-0000902,6847-KJLTS,2022-08-01,430.99
LOG-0000903,6847-KJLTS,2022-07-01,383.73
LOG-0000904,6847-KJLTS,2022-06-01,364.95
LOG-0000905,6847-KJLTS,2022-05-01,376.17
LOG-0000906,6847-KJLTS,2022-04-01,460.47
LOG-0000907,6847-KJLTS,2022-03-01,489.12
LOG-0000908,6847-KJLTS,2022-02-01,383.94
LOG-0000909,6847-KJLTS,2022-01-01,428.54
LOG-0000910,6847-KJLTS,2021-12-01,419.79
LOG-0000911,6847-KJLTS,2021-11-01,254.31
LOG-0000912,6847-KJLTS,2021-10-01,376.05
LOG-0000913,6847-KJLTS,2021-09-01,426.55
LOG-0000914,6847-KJLTS,2021-08-01,461.73
LOG-0000915,6847-KJLTS,2021-07-01,503.77
LOG-0000916,6847-KJLTS,2021-06-01,380.04
LOG-0000917,6847-KJLTS,2021-05-01,422.81
LOG-0000918,6847-KJLTS,2021-04-01,392.12
LOG-0000919,6847-KJLTS,2021-03-01,580.44
LOG-0000920,6847-KJLTS,2021-02-01,356.88
LOG-0000921,9408-HRXRK,2025-11-01,488.35
LOG-0000922,9408-HRXRK,2025-10-01,348.59
LOG-0000923,9408-HRXRK,2025-09-01,482.58
LOG-0000924,9408-HRXRK,2025-08-01,488.97
LOG-0000925,9408-HRXRK,2025-07-01,372.86
LOG-0000926,9408-HRXRK,2025-06-01,316.98
LOG-0000927,9408-HRXRK,2025-05-01,441.65
LOG-0000928,9408-HRXRK,2025-04-01,411.67
LOG-0000929,9408-HRXRK,2025-03-01,556.22
LOG-0000930,9408-HRXRK,2025-02-01,350.57
LOG-0000931,9408-HRXRK,2025-01-01,284.06
LOG-0000932,9408-HRXRK,2024-12-01,478.83
LOG-0000933,9408-HRXRK,2024-11-01,363.36
LOG-0000934,9408-HRXRK,2024-10-01,534.61
LOG-0000935,9408-HRXRK,2024-09-01,396.08
LOG-0000936,9408-HRXRK,2024-08-01,475.54
LOG-0000937,9408-HRXRK,2024-07-01,268.69
LOG-0000938,9408-HRXRK,2024-06-01,296.2
LOG-0000939,9408-HRXRK,2024-05-01,432.85
LOG-0000940,9408-HRXRK,2024-04-01,311.1
LOG-0000941,9408-HRXRK,2024-03-01,328.31
LOG-0000942,9408-HRXRK,2024-02-01,503.79
LOG-0000943,9408-HRXRK,2024-01-01,367.51
LOG-0000944,9408-HRXRK,2023-12-01,268.17
LOG-0000945,9408-HRXRK,2023-11-01,516.71
LOG-0000946,9408-HRXRK,2023-10-01,268.03
LOG-0000947,9408-HRXRK,2023-09-01,372.76
LOG-0000948,9408-HRXRK,2023-08-01,395.22
LOG-0000949,9408-HRXRK,2023-07-01,341.52
LOG-0000950,9408-HRXRK,2023-06-01,432.4
LOG-0000951,9408-HRXRK,2023-05-01,336.75
LOG-0000952,9408-HRXRK,2023-04-01,251.57
LOG-0000953,9408-HRXRK,2023-03-01,421.27
LOG-0000954,9408-HRXRK,2023-02-01,431.54
LOG-0000955,9408-HRXRK,2023-01-01,437.95
LOG-0000956,9408-HRXRK,2022-12-01,464.73
LOG-0000957,9408-HRXRK,2022-11-01,430.58
LOG-0000958,9408-HRXRK,2022-10-01,340.98
LOG-0000959,9408-HRXRK,2022-09-01,448.28
LOG-0000960,9408-HRXRK,2022-08-01,381.42
LOG-0000961,9408-HRXRK,2022-07-01,450.83
LOG-0000962,9408-HRXRK,2022-06-01,492.87
LOG-0000963,9408-HRXRK,2022-05-01,443.66
LOG-0000964,9408-HRXRK,2022-04-01,268.68
LOG-0000965,9408-HRXRK,2022-03-01,411.04
LOG-0000966,5153-LXKDT,2025-11-01,476.65
LOG-0000967,5153-LXKDT,2025-10-01,377.65
LOG-0000968,5153-LXKDT,2025-09-01,396.63
LOG-0000969,5153-LXKDT,2025-08-01,375.99
LOG-0000970,5153-LXKDT,2025-07-01,454.37
LOG-0000971,5153-LXKDT,2025-06-01,412.15
LOG-0000972,5153-LXKDT,2025-05-01,333.85
LOG-0000973,5153-LXKDT,2025-04-01,361.21
LOG-0000974,5153-LXKDT,2025-03-01,454.14
LOG-0000975,5153-LXKDT,2025-02-01,391.53
LOG-0000976,5153-LXKDT,2025-01-01,348.56
LOG-0000977,5153-LXKDT,2024-12-01,360.09
LOG-0000978,5153-LXKDT,2024-11-01,429.38
LOG-0000979,5153-LXKDT,2024-10-01,373.07
LOG-0000980,5153-LXKDT,2024-09-01,481.26
LOG-0000981,5153-LXKDT,2024-08-01,475.08
LOG-0000982,5153-LXKDT,2024-07-01,402.78
LOG-0000983,5153-LXKDT,2024-06-01,410.73
LOG-0000984,5153-LXKDT,2024-05-01,420.82
LOG-0000985,5153-LXKDT,2024-04-01,324.18
LOG-0000986,5153-LXKDT,2024-03-01,233.7
LOG-0000987,5153-LXKDT,2024-02-01,395.09
LOG-0000988,5153-LXKDT,2024-01-01,265.06
LOG-0000989,5153-LXKDT,2023-12-01,303.67
LOG-0000990,5153-LXKDT,2023-11-01,345.31
LOG-0000991,5153-LXKDT,2023-10-01,403.37
LOG-0000992,5153-LXKDT,2023-09-01,291.15
LOG-0000993,5153-LXKDT,2023-08-01,400.58
LOG-0000994,5153-LXKDT,2023-07-01,365.58
LOG-0000995,5153-LXKDT,2023-06-01,295.59
LOG-0000996,5153-LXKDT,2023-05-01,405.59
LOG-0000997,5153-LXKDT,2023-04-01,323.04
LOG-0000998,5153-LXKDT,2023-03-01,385.18
