change_id,customerID,data_evento,tipo_alteracao,servico
CHG-000408,3091-FYHKI,2025-10-02,ADD,DSL
CHG-000409,3091-FYHKI,2025-10-21,ADD,StreamingMovies
CHG-000410,2372-HWUHI,2025-09-02,ADD,DSL
CHG-000411,7850-VWJUU,2023-12-12,ADD,Fiber optic
CHG-000412,7850-VWJUU,2024-01-21,ADD,OnlineSecurity
CHG-000413,0390-DCFDQ,2025-10-02,ADD,Fiber optic
CHG-000414,3146-MSEGF,2019-12-03,ADD,DSL
CHG-000415,3146-MSEGF,2022-03-08,ADD,OnlineSecurity
CHG-000416,3146-MSEGF,2024-11-27,ADD,OnlineBackup
CHG-000417,3146-MSEGF,2021-05-18,ADD,DeviceProtection
CHG-000418,3146-MSEGF,2025-08-31,ADD,TechSupport
CHG-000419,3146-MSEGF,2020-02-07,ADD,StreamingTV
CHG-000420,3146-MSEGF,2022-04-04,ADD,StreamingMovies
CHG-000421,4080-OGPJL,2025-03-06,ADD,DSL
CHG-000422,4080-OGPJL,2025-10-22,ADD,OnlineSecurity
CHG-000423,4080-OGPJL,2025-07-21,ADD,TechSupport
CHG-000424,4080-OGPJL,2025-07-01,ADD,StreamingMovies
CHG-000425,1095-WGNGG,2020-10-28,ADD,Fiber optic
CHG-000426,1095-WGNGG,2021-06-04,ADD,OnlineBackup
CHG-000427,1095-WGNGG,2021-09-19,ADD,StreamingTV
CHG-000428,1095-WGNGG,2025-01-09,ADD,StreamingMovies
CHG-000429,2636-SJDOU,2020-07-30,ADD,Fiber optic
CHG-000430,2636-SJDOU,2023-09-09,ADD,OnlineSecurity
CHG-000431,2636-SJDOU,2025-05-29,ADD,OnlineBackup
CHG-000432,5716-EZXZN,2020-06-30,ADD,Fiber optic
CHG-000433,5716-EZXZN,2020-08-29,ADD,OnlineSecurity
CHG-000434,5716-EZXZN,2023-11-07,ADD,OnlineBackup
CHG-000435,5716-EZXZN,2022-07-18,ADD,TechSupport
CHG-000436,5716-EZXZN,2025-05-06,ADD,StreamingTV
CHG-000437,2135-RXIHG,2025-10-02,ADD,DSL
CHG-000438,6440-DKQGE,2023-05-16,ADD,DSL
CHG-000439,6440-DKQGE,2025-06-04,ADD,OnlineBackup
CHG-000440,6440-DKQGE,2024-10-12,ADD,DeviceProtection
CHG-000441,6440-DKQGE,2025-03-24,ADD,StreamingTV
CHG-000442,3466-BYAVD,2024-08-08,ADD,DSL
CHG-000443,3466-BYAVD,2025-09-15,ADD,OnlineBackup
CHG-000444,3466-BYAVD,2025-01-12,ADD,DeviceProtection
CHG-000445,3466-BYAVD,2024-11-14,ADD,TechSupport
CHG-000446,3466-BYAVD,2024-08-10,ADD,StreamingMovies
CHG-000447,3780-YVMFA,2025-03-06,ADD,DSL
CHG-000448,3780-YVMFA,2025-04-20,ADD,TechSupport
CHG-000449,3780-YVMFA,2025-03-31,ADD,StreamingTV
CHG-000450,3780-YVMFA,2025-04-24,ADD,StreamingMovies
CHG-000451,3874-EQOEP,2025-04-05,ADD,Fiber optic
CHG-000452,3874-EQOEP,2025-10-10,ADD,StreamingTV
CHG-000453,3874-EQOEP,2025-05-13,ADD,StreamingMovies
CHG-000454,3874-EQOEP,2025-09-19,REMOVE,StreamingTV
CHG-000455,1679-JRFBR,2020-02-01,ADD,Fiber optic
CHG-000456,1679-JRFBR,2023-01-27,ADD,OnlineSecurity
CHG-000457,1679-JRFBR,2024-05-29,ADD,OnlineBackup
CHG-000458,1679-JRFBR,2024-11-03,ADD,DeviceProtection
CHG-000459,1679-JRFBR,2022-10-20,ADD,StreamingTV
CHG-000460,1679-JRFBR,2025-03-31,ADD,StreamingMovies
CHG-000461,9073-ZZIAY,2020-09-28,ADD,DSL
CHG-000462,9073-ZZIAY,2025-01-05,ADD,OnlineSecurity
CHG-000463,9073-ZZIAY,2024-09-04,ADD,OnlineBackup
CHG-000464,9073-ZZIAY,2024-01-07,ADD,DeviceProtection
CHG-000465,9073-ZZIAY,2023-05-11,ADD,TechSupport
CHG-000466,9073-ZZIAY,2022-01-24,ADD,StreamingTV
CHG-000467,9073-ZZIAY,2024-08-06,ADD,StreamingMovies
CHG-000468,6551-GNYDG,2024-09-07,ADD,Fiber optic
CHG-000469,6551-GNYDG,2024-09-08,ADD,StreamingMovies
CHG-000470,9167-APMXZ,2024-01-11,ADD,Fiber optic
CHG-000471,9167-APMXZ,2025-02-25,ADD,StreamingTV
CHG-000472,6371-NZYEG,2024-07-09,ADD,DSL
CHG-000473,6371-NZYEG,2025-06-03,ADD,OnlineSecurity
CHG-000474,6371-NZYEG,2025-04-23,ADD,DeviceProtection
CHG-000475,6371-NZYEG,2024-07-12,ADD,StreamingTV
CHG-000476,8992-VONJD,2024-10-07,ADD,DSL
CHG-000477,8992-VONJD,2025-05-19,ADD,OnlineSecurity
CHG-000478,8992-VONJD,2025-04-19,ADD,OnlineBackup
CHG-000479,0867-MKZVY,2024-03-11,ADD,Fiber optic
CHG-000480,0867-MKZVY,2024-07-02,ADD,OnlineSecurity
CHG-000481,4482-EWFMI,2025-09-02,ADD,Fiber optic
CHG-000482,4648-YPBTM,2021-06-25,ADD,DSL
CHG-000483,4648-YPBTM,2021-11-01,ADD,OnlineBackup
CHG-000484,4648-YPBTM,2025-08-30,ADD,DeviceProtection
CHG-000485,4648-YPBTM,2024-01-12,ADD,TechSupport
CHG-000486,4648-YPBTM,2024-12-02,ADD,StreamingMovies
CHG-000487,3376-BMGFE,2025-07-04,ADD,Fiber optic
CHG-000488,5997-OPVFA,2019-12-03,ADD,DSL
CHG-000489,5997-OPVFA,2024-12-03,ADD,OnlineSecurity
CHG-000490,5997-OPVFA,2021-06-29,ADD,OnlineBackup
CHG-000491,5997-OPVFA,2020-02-25,ADD,DeviceProtection
CHG-000492,5997-OPVFA,2020-10-28,ADD,TechSupport
CHG-000493,5997-OPVFA,2024-01-26,ADD,StreamingTV
CHG-000494,5997-OPVFA,2024-01-12,ADD,StreamingMovies
CHG-000495,3445-HXXGF,2021-01-26,ADD,DSL
CHG-000496,3445-HXXGF,2021-09-13,ADD,OnlineBackup
CHG-000497,3445-HXXGF,2023-05-29,ADD,DeviceProtection
CHG-000498,3445-HXXGF,2021-02-22,ADD,StreamingMovies
CHG-000499,7654-YWJUF,2022-04-21,ADD,Fiber optic
CHG-000500,7654-YWJUF,2023-12-08,ADD,OnlineSecurity
CHG-000501,7654-YWJUF,2022-05-13,ADD,DeviceProtection
CHG-000502,7654-YWJUF,2023-06-08,ADD,TechSupport
CHG-000503,1875-QIVME,2025-09-02,ADD,Fiber optic
CHG-000504,1875-QIVME,2025-10-03,ADD,DeviceProtection
CHG-000505,1875-QIVME,2025-10-15,ADD,TechSupport
CHG-000506,1875-QIVME,2025-10-27,ADD,StreamingTV
CHG-000507,1875-QIVME,2025-09-12,ADD,StreamingMovies
CHG-000508,1875-QIVME,2025-08-03,REMOVE,TechSupport
CHG-000509,6727-IOTLZ,2024-09-07,ADD,DSL
CHG-000510,6727-IOTLZ,2024-10-15,ADD,OnlineBackup
CHG-000511,6727-IOTLZ,2025-04-21,ADD,DeviceProtection
CHG-000512,6727-IOTLZ,2025-04-29,ADD,TechSupport
CHG-000513,6727-IOTLZ,2024-09-17,ADD,StreamingTV
CHG-000514,6727-IOTLZ,2025-09-29,ADD,StreamingMovies
CHG-000515,0691-JVSYA,2021-06-25,ADD,Fiber optic
CHG-000516,0691-JVSYA,2025-02-28,ADD,DeviceProtection
CHG-000517,0691-JVSYA,2022-03-27,ADD,StreamingTV
CHG-000518,0691-JVSYA,2025-04-12,ADD,StreamingMovies
CHG-000519,2656-FMOKZ,2024-08-08,ADD,Fiber optic
CHG-000520,2070-FNEXE,2025-04-05,ADD,Fiber optic
CHG-000521,2070-FNEXE,2025-04-25,ADD,OnlineSecurity
CHG-000522,5947-SGKCL,2024-08-08,ADD,Fiber optic
CHG-000523,5947-SGKCL,2025-07-05,ADD,OnlineBackup
CHG-000524,5947-SGKCL,2025-01-22,ADD,DeviceProtection
CHG-000525,5947-SGKCL,2025-01-17,ADD,StreamingTV
CHG-000526,5947-SGKCL,2025-09-27,ADD,StreamingMovies
CHG-000527,6317-YPKDH,2025-10-02,ADD,DSL
CHG-000528,6317-YPKDH,2025-10-10,ADD,OnlineBackup
CHG-000529,6582-OIVSP,2025-10-02,ADD,DSL
CHG-000530,9367-WXLCH,2025-03-06,ADD,Fiber optic
CHG-000531,9367-WXLCH,2025-09-04,ADD,StreamingMovies
CHG-000532,5524-KHNJP,2023-02-15,ADD,DSL
CHG-000533,5524-KHNJP,2023-07-03,ADD,OnlineSecurity
CHG-000534,5524-KHNJP,2024-10-20,ADD,DeviceProtection
CHG-000535,5524-KHNJP,2025-06-07,ADD,StreamingTV
CHG-000536,5524-KHNJP,2023-10-03,ADD,StreamingMovies
CHG-000537,1918-ZBFQJ,2024-10-07,ADD,Fiber optic
CHG-000538,1918-ZBFQJ,2025-05-07,ADD,OnlineBackup
CHG-000539,1918-ZBFQJ,2024-11-06,ADD,DeviceProtection
CHG-000540,1024-GUALD,2025-10-02,ADD,DSL
CHG-000541,4827-USJHP,2024-03-11,ADD,DSL
CHG-000542,4827-USJHP,2024-08-03,ADD,OnlineBackup
CHG-000543,8167-GJLRN,2025-08-03,ADD,DSL
CHG-000544,8167-GJLRN,2025-09-22,ADD,TechSupport
CHG-000545,8017-UVSZU,2022-07-20,ADD,DSL
CHG-000546,8017-UVSZU,2025-05-01,ADD,OnlineBackup
CHG-000547,7100-FQPRV,2022-04-21,ADD,DSL
CHG-000548,7100-FQPRV,2024-08-18,ADD,OnlineSecurity
CHG-000549,7100-FQPRV,2023-09-28,ADD,TechSupport
CHG-000550,7100-FQPRV,2022-07-30,ADD,StreamingMovies
CHG-000551,2472-OVKUP,2025-05-05,ADD,Fiber optic
CHG-000552,2472-OVKUP,2025-08-14,ADD,OnlineBackup
CHG-000553,2472-OVKUP,2025-05-26,ADD,DeviceProtection
CHG-000554,2472-OVKUP,2025-08-26,ADD,StreamingMovies
CHG-000555,9680-NIAUV,2019-12-03,ADD,Fiber optic
CHG-000556,9680-NIAUV,2020-02-04,ADD,OnlineSecurity
CHG-000557,9680-NIAUV,2025-06-01,ADD,OnlineBackup
CHG-000558,9680-NIAUV,2024-09-13,ADD,DeviceProtection
CHG-000559,9680-NIAUV,2025-03-20,ADD,StreamingTV
CHG-000560,9680-NIAUV,2024-12-15,ADD,StreamingMovies
CHG-000561,2604-IJPDU,2024-03-11,ADD,Fiber optic
CHG-000562,2604-IJPDU,2025-04-23,ADD,OnlineSecurity
CHG-000563,2604-IJPDU,2024-12-18,ADD,OnlineBackup
CHG-000564,2604-IJPDU,2025-07-29,ADD,TechSupport
CHG-000565,2604-IJPDU,2024-12-12,ADD,StreamingTV
CHG-000566,6168-YBYNP,2020-12-27,ADD,Fiber optic
CHG-000567,6168-YBYNP,2021-08-04,ADD,OnlineBackup
CHG-000568,6168-YBYNP,2024-02-07,ADD,DeviceProtection
CHG-000569,6168-YBYNP,2024-11-15,ADD,TechSupport
CHG-000570,6168-YBYNP,2021-02-04,ADD,StreamingTV
CHG-000571,6168-YBYNP,2025-08-04,ADD,StreamingMovies
CHG-000572,7255-SSFBC,2019-12-03,ADD,Fiber optic
CHG-000573,7255-SSFBC,2024-12-21,ADD,OnlineBackup
CHG-000574,7255-SSFBC,2025-08-25,ADD,DeviceProtection
CHG-000575,7255-SSFBC,2024-03-25,ADD,TechSupport
CHG-000576,7255-SSFBC,2022-07-31,ADD,StreamingTV
CHG-000577,7255-SSFBC,2023-03-07,ADD,StreamingMovies
CHG-000578,9323-HGFWY,2023-08-14,ADD,Fiber optic
CHG-000579,9323-HGFWY,2025-10-02,ADD,OnlineSecurity
CHG-000580,9323-HGFWY,2024-06-24,ADD,TechSupport
CHG-000581,9323-HGFWY,2025-05-29,ADD,StreamingTV
CHG-000582,9323-HGFWY,2024-08-02,ADD,StreamingMovies
CHG-000583,8544-GOQSH,2024-09-07,ADD,Fiber optic
CHG-000584,8544-GOQSH,2024-11-19,ADD,OnlineBackup
CHG-000585,8544-GOQSH,2025-02-12,ADD,TechSupport
CHG-000586,3363-DTIVD,2020-01-02,ADD,Fiber optic
CHG-000587,3363-DTIVD,2023-12-07,ADD,OnlineSecurity
CHG-000588,3363-DTIVD,2023-02-19,ADD,DeviceProtection
CHG-000589,3363-DTIVD,2020-10-19,ADD,StreamingTV
CHG-000590,3363-DTIVD,2020-05-30,ADD,StreamingMovies
CHG-000591,7018-WBJNK,2024-10-07,ADD,Fiber optic
CHG-000592,7018-WBJNK,2024-10-13,ADD,StreamingTV
CHG-000593,9142-KZXOP,2022-03-22,ADD,Fiber optic
CHG-000594,7674-YTAFD,2023-02-15,ADD,Fiber optic
CHG-000595,7674-YTAFD,2024-12-03,ADD,OnlineBackup
CHG-000596,7674-YTAFD,2024-02-16,ADD,TechSupport
CHG-000597,6348-SNFUS,2019-12-03,ADD,DSL
CHG-000598,6348-SNFUS,2025-02-26,ADD,OnlineSecurity
CHG-000599,6348-SNFUS,2023-10-24,ADD,OnlineBackup
CHG-000600,6348-SNFUS,2020-04-04,ADD,DeviceProtection
CHG-000601,6348-SNFUS,2024-02-28,ADD,TechSupport
CHG-000602,6348-SNFUS,2025-08-04,ADD,StreamingMovies
CHG-000603,1285-OKIPP,2025-10-02,ADD,Fiber optic
CHG-000604,1285-OKIPP,2025-10-27,ADD,StreamingMovies
CHG-000605,7825-ECJRF,2024-04-10,ADD,Fiber optic
CHG-000606,7825-ECJRF,2024-07-13,ADD,OnlineSecurity
CHG-000607,7825-ECJRF,2024-08-28,ADD,DeviceProtection
CHG-000608,7825-ECJRF,2025-02-21,ADD,TechSupport
CHG-000609,7825-ECJRF,2025-05-18,ADD,StreamingTV
CHG-000610,7825-ECJRF,2024-12-20,ADD,StreamingMovies
CHG-000611,7825-ECJRF,2025-08-24,REMOVE,TechSupport
CHG-000612,1347-KTTTA,2020-07-30,ADD,Fiber optic
CHG-000613,1347-KTTTA,2020-12-30,ADD,OnlineBackup
CHG-000614,1347-KTTTA,2025-10-04,ADD,DeviceProtection
CHG-000615,1347-KTTTA,2023-01-11,ADD,TechSupport
CHG-000616,1347-KTTTA,2022-02-04,ADD,StreamingTV
CHG-000617,1347-KTTTA,2022-08-01,ADD,StreamingMovies
CHG-000618,7841-TZDMQ,2025-09-02,ADD,DSL
CHG-000619,4195-NZGTA,2025-10-02,ADD,DSL
CHG-000620,2504-DSHIH,2023-12-12,ADD,Fiber optic
CHG-000621,2504-DSHIH,2024-02-24,ADD,StreamingMovies
CHG-000622,0699-NDKJM,2021-02-25,ADD,DSL
CHG-000623,0699-NDKJM,2021-12-30,ADD,OnlineSecurity
CHG-000624,0699-NDKJM,2025-07-22,ADD,OnlineBackup
CHG-000625,0699-NDKJM,2024-12-09,ADD,DeviceProtection
CHG-000626,0699-NDKJM,2023-09-23,ADD,StreamingTV
CHG-000627,0699-NDKJM,2022-09-20,ADD,StreamingMovies
CHG-000628,9286-BHDQG,2019-12-03,ADD,DSL
CHG-000629,9286-BHDQG,2025-08-16,ADD,OnlineSecurity
CHG-000630,9286-BHDQG,2022-11-17,ADD,OnlineBackup
CHG-000631,9286-BHDQG,2021-01-22,ADD,DeviceProtection
CHG-000632,9286-BHDQG,2022-02-20,ADD,TechSupport
CHG-000633,0230-WEQUW,2020-05-31,ADD,DSL
CHG-000634,0230-WEQUW,2025-07-07,ADD,OnlineSecurity
CHG-000635,0230-WEQUW,2021-05-04,ADD,OnlineBackup
CHG-000636,0230-WEQUW,2022-12-06,ADD,DeviceProtection
CHG-000637,0230-WEQUW,2024-01-30,ADD,TechSupport
CHG-000638,0230-WEQUW,2021-05-02,ADD,StreamingTV
CHG-000639,2040-LDIWQ,2020-06-30,ADD,DSL
CHG-000640,2040-LDIWQ,2025-01-23,ADD,OnlineBackup
CHG-000641,2040-LDIWQ,2022-05-03,ADD,DeviceProtection
CHG-000642,2040-LDIWQ,2023-09-24,ADD,TechSupport
CHG-000643,2040-LDIWQ,2021-09-28,ADD,StreamingTV
CHG-000644,2040-LDIWQ,2022-08-08,ADD,StreamingMovies
CHG-000645,6496-JDSSB,2025-03-06,ADD,Fiber optic
CHG-000646,6496-JDSSB,2025-10-24,ADD,StreamingTV
CHG-000647,9408-SSNVZ,2025-07-04,ADD,Fiber optic
CHG-000648,0742-MOABM,2025-07-04,ADD,DSL
CHG-000649,0742-MOABM,2025-09-11,ADD,TechSupport
CHG-000650,6778-JFCMK,2023-11-12,ADD,DSL
CHG-000651,6778-JFCMK,2024-03-30,ADD,OnlineSecurity
CHG-000652,6778-JFCMK,2024-02-25,ADD,StreamingTV
CHG-000653,6778-JFCMK,2024-11-15,ADD,StreamingMovies
CHG-000654,6341-JVQGF,2023-04-16,ADD,DSL
CHG-000655,6341-JVQGF,2023-11-07,ADD,OnlineSecurity
CHG-000656,6341-JVQGF,2025-01-24,ADD,DeviceProtection
CHG-000657,6341-JVQGF,2024-09-25,ADD,TechSupport
CHG-000658,6341-JVQGF,2024-04-15,ADD,StreamingTV
CHG-000659,6341-JVQGF,2023-08-24,ADD,StreamingMovies
CHG-000660,2232-DMLXU,2025-10-02,ADD,DSL
CHG-000661,2232-DMLXU,2025-10-28,ADD,StreamingTV
CHG-000662,2232-DMLXU,2025-08-19,REMOVE,StreamingTV
CHG-000663,4811-JBUVU,2023-05-16,ADD,Fiber optic
CHG-000664,4811-JBUVU,2023-09-04,ADD,TechSupport
CHG-000665,4811-JBUVU,2024-06-30,ADD,StreamingMovies
CHG-000666,0945-TSONX,2021-12-22,ADD,DSL
CHG-000667,0945-TSONX,2023-12-28,ADD,OnlineSecurity
CHG-000668,0945-TSONX,2023-02-03,ADD,OnlineBackup
CHG-000669,0945-TSONX,2024-11-22,ADD,TechSupport
CHG-000670,0945-TSONX,2023-03-11,ADD,StreamingTV
CHG-000671,0945-TSONX,2022-02-23,ADD,StreamingMovies
CHG-000672,2651-ZCBXV,2021-05-26,ADD,Fiber optic
CHG-000673,2651-ZCBXV,2021-08-17,ADD,OnlineSecurity
CHG-000674,2651-ZCBXV,2021-08-17,ADD,OnlineBackup
CHG-000675,2651-ZCBXV,2021-11-04,ADD,TechSupport
CHG-000676,2651-ZCBXV,2024-09-11,ADD,StreamingTV
CHG-000677,2651-ZCBXV,2022-10-10,ADD,StreamingMovies
CHG-000678,3316-UWXUY,2021-09-23,ADD,Fiber optic
CHG-000679,3316-UWXUY,2023-08-30,ADD,OnlineSecurity
CHG-000680,3316-UWXUY,2023-05-21,ADD,OnlineBackup
CHG-000681,3316-UWXUY,2022-10-13,ADD,TechSupport
CHG-000682,3316-UWXUY,2024-02-08,ADD,StreamingMovies
CHG-000683,8937-RDTHP,2025-10-02,ADD,Fiber optic
CHG-000684,8937-RDTHP,2025-10-03,ADD,OnlineSecurity
CHG-000685,8937-RDTHP,2025-10-23,ADD,StreamingMovies
CHG-000686,1251-KRREG,2025-09-02,ADD,DSL
CHG-000687,1251-KRREG,2025-09-28,ADD,OnlineBackup
CHG-000688,0621-JFHOL,2025-01-05,ADD,DSL
CHG-000689,0621-JFHOL,2025-10-20,ADD,TechSupport
CHG-000690,9903-LYSAB,2024-05-10,ADD,Fiber optic
CHG-000691,0094-OIFMO,2024-12-06,ADD,Fiber optic
CHG-000692,0094-OIFMO,2025-04-18,ADD,OnlineBackup
CHG-000693,0094-OIFMO,2025-04-28,ADD,StreamingTV
CHG-000694,0094-OIFMO,2025-04-17,ADD,StreamingMovies
CHG-000695,7301-ABVAD,2019-12-03,ADD,DSL
CHG-000696,7301-ABVAD,2023-02-04,ADD,OnlineBackup
CHG-000697,7301-ABVAD,2024-06-20,ADD,DeviceProtection
CHG-000698,7301-ABVAD,2023-11-15,ADD,TechSupport
CHG-000699,7301-ABVAD,2021-03-04,ADD,StreamingTV
CHG-000700,7301-ABVAD,2020-08-16,ADD,StreamingMovies
CHG-000701,6614-FHDBO,2019-12-03,ADD,Fiber optic
CHG-000702,6614-FHDBO,2021-07-24,ADD,OnlineBackup
CHG-000703,6614-FHDBO,2021-05-24,ADD,DeviceProtection
CHG-000704,6614-FHDBO,2024-09-13,ADD,TechSupport
CHG-000705,6614-FHDBO,2025-05-29,ADD,StreamingTV
CHG-000706,6614-FHDBO,2023-01-30,ADD,StreamingMovies
CHG-000707,7576-ASEJU,2022-06-20,ADD,DSL
CHG-000708,7576-ASEJU,2025-05-15,ADD,OnlineSecurity
CHG-000709,7576-ASEJU,2023-03-15,ADD,TechSupport
CHG-000710,7576-ASEJU,2023-07-26,ADD,StreamingTV
CHG-000711,7576-ASEJU,2025-02-05,ADD,StreamingMovies
CHG-000712,9058-HRZSV,2020-06-30,ADD,Fiber optic
CHG-000713,9058-HRZSV,2024-09-22,ADD,OnlineSecurity
CHG-000714,9058-HRZSV,2021-07-16,ADD,OnlineBackup
CHG-000715,9058-HRZSV,2020-09-08,ADD,DeviceProtection
CHG-000716,9058-HRZSV,2024-05-07,ADD,StreamingMovies
CHG-000717,4522-AKYLR,2024-10-07,ADD,DSL
CHG-000718,4522-AKYLR,2025-08-13,ADD,OnlineBackup
CHG-000719,4522-AKYLR,2025-10-12,ADD,DeviceProtection
CHG-000720,0221-WMXNQ,2025-07-04,ADD,Fiber optic
CHG-000721,0221-WMXNQ,2025-10-14,ADD,OnlineSecurity
CHG-000722,0303-UNCIP,2022-06-20,ADD,DSL
CHG-000723,0303-UNCIP,2024-07-29,ADD,DeviceProtection
CHG-000724,0303-UNCIP,2022-06-29,ADD,StreamingMovies
CHG-000725,9947-OTFQU,2024-08-08,ADD,Fiber optic
CHG-000726,9947-OTFQU,2025-03-23,ADD,OnlineBackup
CHG-000727,0322-YINQP,2025-10-02,ADD,DSL
CHG-000728,0322-YINQP,2025-10-02,ADD,OnlineSecurity
CHG-000729,0959-WHOKV,2022-05-21,ADD,Fiber optic
CHG-000730,0959-WHOKV,2024-04-23,ADD,OnlineSecurity
CHG-000731,0959-WHOKV,2025-08-20,ADD,OnlineBackup
CHG-000732,0959-WHOKV,2022-11-21,ADD,DeviceProtection
CHG-000733,0959-WHOKV,2025-08-16,ADD,StreamingMovies
CHG-000734,4075-JFPGR,2021-08-24,ADD,Fiber optic
CHG-000735,4075-JFPGR,2023-08-14,ADD,OnlineSecurity
CHG-000736,4075-JFPGR,2023-07-24,ADD,OnlineBackup
CHG-000737,4075-JFPGR,2024-04-17,ADD,DeviceProtection
CHG-000738,4075-JFPGR,2024-12-13,ADD,StreamingTV
CHG-000739,4629-NRXKX,2025-09-02,ADD,Fiber optic
CHG-000740,9514-JDSKI,2025-10-02,ADD,DSL
CHG-000741,9514-JDSKI,2025-10-20,ADD,OnlineBackup
CHG-000742,9514-JDSKI,2025-10-10,ADD,StreamingTV
CHG-000743,3282-ZISZV,2023-03-17,ADD,DSL
CHG-000744,3282-ZISZV,2025-04-15,ADD,OnlineBackup
CHG-000745,3282-ZISZV,2023-05-27,ADD,DeviceProtection
CHG-000746,3282-ZISZV,2024-10-16,ADD,TechSupport
CHG-000747,3282-ZISZV,2024-01-04,ADD,StreamingTV
CHG-000748,3282-ZISZV,2025-10-10,ADD,StreamingMovies
CHG-000749,4111-BNXIF,2020-05-01,ADD,DSL
CHG-000750,4111-BNXIF,2022-08-25,ADD,OnlineBackup
CHG-000751,4111-BNXIF,2024-10-23,ADD,DeviceProtection
CHG-000752,4111-BNXIF,2022-09-24,ADD,TechSupport
CHG-000753,4111-BNXIF,2023-08-01,ADD,StreamingTV
CHG-000754,4111-BNXIF,2021-07-17,ADD,StreamingMovies
CHG-000755,7017-VFHAY,2020-10-28,ADD,Fiber optic
CHG-000756,7017-VFHAY,2022-07-03,ADD,OnlineSecurity
CHG-000757,7017-VFHAY,2022-07-04,ADD,OnlineBackup
CHG-000758,7017-VFHAY,2025-05-19,ADD,DeviceProtection
CHG-000759,7017-VFHAY,2023-07-14,ADD,TechSupport
CHG-000760,7017-VFHAY,2021-06-11,ADD,StreamingTV
CHG-000761,7017-VFHAY,2022-11-21,ADD,StreamingMovies
CHG-000762,6655-LHBYW,2021-09-23,ADD,Fiber optic
CHG-000763,6655-LHBYW,2023-12-02,ADD,OnlineSecurity
CHG-000764,6655-LHBYW,2023-03-04,ADD,OnlineBackup
CHG-000765,6655-LHBYW,2023-08-30,ADD,DeviceProtection
CHG-000766,6655-LHBYW,2024-07-28,ADD,TechSupport
CHG-000767,6655-LHBYW,2023-08-15,ADD,StreamingTV
CHG-000768,6655-LHBYW,2022-07-06,ADD,StreamingMovies
CHG-000769,4959-JOSRX,2025-09-02,ADD,DSL
CHG-000770,5046-NUHWD,2023-06-15,ADD,DSL
CHG-000771,5046-NUHWD,2024-07-31,ADD,OnlineSecurity
CHG-000772,5046-NUHWD,2024-12-27,ADD,DeviceProtection
CHG-000773,5046-NUHWD,2025-01-31,ADD,StreamingMovies
CHG-000774,7273-TEFQD,2025-08-03,ADD,DSL
CHG-000775,7273-TEFQD,2025-09-30,ADD,DeviceProtection
CHG-000776,7273-TEFQD,2025-09-08,ADD,StreamingMovies
CHG-000777,3606-TWKGI,2024-10-07,ADD,Fiber optic
CHG-000778,3606-TWKGI,2025-01-23,ADD,OnlineBackup
CHG-000779,3606-TWKGI,2025-05-27,ADD,DeviceProtection
CHG-000780,3606-TWKGI,2025-05-18,ADD,StreamingTV
CHG-000781,3606-TWKGI,2025-08-19,ADD,StreamingMovies
CHG-000782,7529-ZDFXI,2021-02-25,ADD,Fiber optic
CHG-000783,7529-ZDFXI,2024-11-20,ADD,OnlineBackup
CHG-000784,7529-ZDFXI,2023-04-06,ADD,StreamingMovies
CHG-000785,7605-BDWDC,2023-04-16,ADD,DSL
CHG-000786,7605-BDWDC,2023-12-13,ADD,OnlineSecurity
CHG-000787,7605-BDWDC,2023-12-10,ADD,OnlineBackup
CHG-000788,7605-BDWDC,2025-02-17,ADD,TechSupport
CHG-000789,7605-BDWDC,2023-08-31,ADD,StreamingMovies
CHG-000790,1950-KSVVJ,2022-02-20,ADD,Fiber optic
CHG-000791,1950-KSVVJ,2024-12-27,ADD,OnlineSecurity
CHG-000792,1950-KSVVJ,2023-04-20,ADD,OnlineBackup
CHG-000793,1950-KSVVJ,2024-09-20,ADD,DeviceProtection
CHG-000794,1950-KSVVJ,2024-05-01,ADD,TechSupport
CHG-000795,1950-KSVVJ,2025-01-16,ADD,StreamingTV
CHG-000796,1950-KSVVJ,2023-05-22,ADD,StreamingMovies
CHG-000797,0123-CRBRT,2020-10-28,ADD,DSL
CHG-000798,0123-CRBRT,2025-08-05,ADD,OnlineSecurity
CHG-000799,0123-CRBRT,2022-02-14,ADD,OnlineBackup
CHG-000800,0123-CRBRT,2022-11-27,ADD,DeviceProtection
CHG-000801,0123-CRBRT,2020-11-09,ADD,TechSupport
CHG-000802,0123-CRBRT,2024-02-01,ADD,StreamingTV
CHG-000803,0123-CRBRT,2024-03-18,ADD,StreamingMovies
CHG-000804,3197-ARFOY,2024-04-10,ADD,Fiber optic
CHG-000805,3197-ARFOY,2024-06-12,ADD,OnlineSecurity
CHG-000806,3197-ARFOY,2025-01-11,ADD,OnlineBackup
CHG-000807,3197-ARFOY,2024-05-17,ADD,TechSupport
CHG-000808,3197-ARFOY,2025-07-07,ADD,StreamingTV
CHG-000809,3197-ARFOY,2025-04-26,ADD,StreamingMovies
CHG-000810,4385-GZQXV,2024-07-09,ADD,Fiber optic
CHG-000811,4385-GZQXV,2025-03-14,ADD,TechSupport
CHG-000812,4385-GZQXV,2024-12-01,ADD,StreamingTV
CHG-000813,4385-GZQXV,2025-03-08,ADD,StreamingMovies
CHG-000814,7633-MVPUY,2021-02-25,ADD,DSL
CHG-000815,7633-MVPUY,2023-07-04,ADD,OnlineSecurity
