customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn
sdv-id-jluYmU	Male	0	No	Yes	71	Yes	Yes	DSL	No internet service	Yes	Yes	No internet service	No internet service	Yes	One year	No	Credit card (automatic)	108.88	7936.32	No
sdv-id-vXWiuw	Male	0	Yes	No	18	Yes	Yes	No	No	No internet service	Yes	Yes	No	No internet service	Month-to-month	No	Credit card (automatic)	104.81	1481.1	No
sdv-id-zAtMXp	Male	0	No	No	2	Yes	No phone service	No	No internet service	No internet service	No internet service	No internet service	Yes	No internet service	Month-to-month	No	Mailed check	18.28	19.19	Yes
sdv-id-WrxjgD	Female	0	No	No	5	Yes	No	No	No	No	No	No	No	No	Month-to-month	No	Electronic check	20.28	25.12	No
sdv-id-dUeeHk	Male	0	Yes	No	12	Yes	No	No	No	Yes	No internet service	Yes	No internet service	Yes	Month-to-month	Yes	Electronic check	36.64	769.45	Yes
sdv-id-prAhQE	Female	0	No	No	61	Yes	Yes	DSL	Yes	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	107.25	5098.61	Yes
sdv-id-mKAbyp	Male	0	Yes	No	7	Yes	No phone service	DSL	No internet service	No	No	Yes	Yes	Yes	Month-to-month	No	Electronic check	19.46	112.79	No
sdv-id-tdvRKC	Female	0	No	No	6	No	Yes	No	No internet service	No	Yes	Yes	Yes	Yes	Month-to-month	No	Credit card (automatic)	38.24	247.15	Yes
sdv-id-ikXobC	Male	1	No	No	56	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	Yes	Month-to-month	No	Bank transfer (automatic)	88.59	3880.6	No
sdv-id-KFtHgZ	Female	1	No	No	9	Yes	Yes	DSL	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	105.44	3692.53	No
sdv-id-IRhaBk	Male	0	Yes	No	69	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	No	Two year	Yes	Bank transfer (automatic)	92.01	6142.77	No
sdv-id-CwJamP	Female	1	Yes	Yes	18	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Electronic check	19.03	188.54	No
sdv-id-vGIriS	Female	0	No	Yes	9	Yes	No	DSL	Yes	No	Yes	Yes	Yes	Yes	One year	Yes	Bank transfer (automatic)	53.35	468.11	Yes
sdv-id-GLVDsV	Male	0	No	No	57	Yes	No	DSL	Yes	Yes	Yes	No internet service	No internet service	No	Two year	No	Credit card (automatic)	92.8	4413.0	No
sdv-id-iwGfBc	Male	1	Yes	No	6	Yes	No	DSL	No	No internet service	No	Yes	No internet service	Yes	Month-to-month	Yes	Electronic check	62.98	123.84	No
sdv-id-fiqZDv	Male	0	No	No	10	Yes	Yes	No	Yes	No	Yes	No	No	No	Month-to-month	Yes	Credit card (automatic)	90.94	2317.58	No
sdv-id-SqmrNt	Male	0	Yes	No	65	Yes	No	No	No internet service	No	Yes	Yes	Yes	Yes	Two year	No	Mailed check	58.7	4846.01	No
sdv-id-vEYybu	Male	0	Yes	No	29	Yes	Yes	Fiber optic	No	No	No internet service	No	No	No internet service	Two year	Yes	Mailed check	53.92	1494.52	Yes
sdv-id-FmpnUB	Female	0	No	No	1	Yes	Yes	Fiber optic	No	No internet service	No	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	78.71	91.08	Yes
sdv-id-howIPW	Male	0	Yes	Yes	41	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	One year	No	Bank transfer (automatic)	107.9	1804.75	Yes
sdv-id-SFKUXS	Male	0	No	No	1	Yes	No	Fiber optic	No	No internet service	No	No	No	No	Month-to-month	No	Electronic check	20.3	18.82	Yes
sdv-id-ZlupKM	Male	0	Yes	No	1	Yes	No	Fiber optic	No internet service	No	No internet service	Yes	Yes	No	One year	Yes	Electronic check	18.56	19.94	No
sdv-id-HjBJlw	Male	0	No	Yes	70	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	71.97	4483.02	No
sdv-id-xqarxL	Female	0	Yes	No	24	Yes	No	Fiber optic	No internet service	No	Yes	Yes	No	No	Month-to-month	Yes	Mailed check	40.0	600.6	No
sdv-id-JYOKRT	Female	0	No	Yes	15	No	Yes	DSL	No	Yes	No	No	No	No	One year	Yes	Electronic check	95.54	1293.74	Yes
sdv-id-MvlJMl	Male	0	No	No	29	Yes	Yes	DSL	No	No	No	Yes	Yes	No	Month-to-month	Yes	Credit card (automatic)	88.66	2865.18	Yes
sdv-id-VbBYuX	Male	1	Yes	No	71	Yes	Yes	No	Yes	Yes	Yes	No	No internet service	No internet service	Two year	No	Electronic check	95.95	7232.53	Yes
sdv-id-GOregV	Male	1	No	No	17	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	109.96	616.53	Yes
sdv-id-ULsDkk	Male	0	Yes	No	64	Yes	No	No	No internet service	No	Yes	No internet service	No internet service	No internet service	Month-to-month	No	Electronic check	21.71	1167.99	No
sdv-id-ZcjcVI	Male	0	No	Yes	58	Yes	No	Fiber optic	No	No	No internet service	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	99.52	4048.45	No
sdv-id-UAlREa	Female	0	Yes	No	7	Yes	Yes	No	Yes	No internet service	Yes	Yes	No internet service	No internet service	Month-to-month	Yes	Electronic check	54.11	679.01	No
sdv-id-hmZdlC	Female	0	No	No	8	Yes	No	Fiber optic	Yes	No	Yes	Yes	No	Yes	Month-to-month	Yes	Electronic check	19.04	19.4	No
sdv-id-UthSaA	Female	0	No	Yes	65	No	Yes	Fiber optic	No internet service	No	No internet service	Yes	No internet service	No internet service	One year	Yes	Bank transfer (automatic)	19.26	2833.95	No
sdv-id-NoWcVe	Male	0	No	No	1	Yes	No phone service	Fiber optic	No internet service	No internet service	Yes	Yes	Yes	Yes	Month-to-month	No	Electronic check	18.26	18.8	Yes
sdv-id-oPnIJa	Male	0	Yes	Yes	26	Yes	Yes	No	No	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	59.14	530.58	No
sdv-id-nAjvyD	Male	0	Yes	No	35	Yes	No	Fiber optic	No	No	No	Yes	Yes	Yes	Two year	Yes	Electronic check	97.0	3598.89	Yes
sdv-id-caKXvj	Male	1	No	No	2	Yes	No	DSL	No	No	Yes	No	No	No	Month-to-month	Yes	Electronic check	63.87	192.83	Yes
sdv-id-mdMVCn	Female	0	No	No	2	Yes	No	DSL	No internet service	No internet service	No	No internet service	No	No	Month-to-month	No	Electronic check	42.18	92.42	Yes
sdv-id-fdeNNT	Male	1	Yes	No	56	Yes	Yes	DSL	Yes	No	Yes	Yes	No	No	One year	Yes	Bank transfer (automatic)	69.19	4235.26	No
sdv-id-oqctCH	Female	0	Yes	No	72	Yes	No	DSL	No	Yes	No internet service	No	Yes	No internet service	Two year	No	Mailed check	80.16	6345.93	No
sdv-id-QpzfsB	Female	0	Yes	Yes	71	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	117.85	7607.32	No
sdv-id-JKYSNO	Male	0	No	No	32	Yes	No	Fiber optic	No	Yes	No	No	Yes	No internet service	Month-to-month	Yes	Credit card (automatic)	97.64	4563.91	No
sdv-id-zqCHjs	Female	0	Yes	No	55	Yes	No phone service	DSL	No	Yes	No	No	No	No	Two year	Yes	Credit card (automatic)	53.51	3547.64	No
sdv-id-LYRktv	Male	0	Yes	No	64	Yes	No	Fiber optic	No internet service	No internet service	No internet service	No internet service	Yes	No internet service	Two year	Yes	Credit card (automatic)	22.46	3992.84	No
sdv-id-iTWZTE	Male	1	Yes	Yes	72	Yes	Yes	Fiber optic	No internet service	No	Yes	No	No internet service	No internet service	Two year	No	Credit card (automatic)	60.82	5869.42	No
sdv-id-zAOYBl	Male	0	No	No	3	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	105.16	1730.52	No
sdv-id-ouWPdi	Female	0	Yes	No	7	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	49.32	298.31	No
sdv-id-gtqRsa	Male	0	No	No	2	Yes	Yes	Fiber optic	No internet service	No internet service	Yes	Yes	Yes	No internet service	Month-to-month	Yes	Electronic check	37.88	895.69	Yes
sdv-id-EWCehh	Female	0	No	Yes	27	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	82.95	974.66	No
sdv-id-tAUPwR	Male	0	No	No	46	Yes	Yes	No	No	No	Yes	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	67.47	2020.01	No
sdv-id-tyAtuW	Male	0	No	No	47	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	118.23	6170.86	Yes
sdv-id-xcSnJC	Female	0	No	No	1	Yes	Yes	No	Yes	No internet service	Yes	No	Yes	Yes	One year	Yes	Mailed check	23.41	36.38	No
sdv-id-wWIIAI	Male	0	No	No	13	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Electronic check	18.43	35.6	No
sdv-id-XpgjaA	Female	1	No	No	27	Yes	No	No	Yes	Yes	No	No	No	Yes	Two year	Yes	Electronic check	90.2	2361.02	Yes
sdv-id-OSggBA	Male	0	Yes	No	51	Yes	Yes	DSL	No	Yes	No internet service	No	No	No	One year	Yes	Mailed check	91.25	5196.8	No
sdv-id-tzqFQZ	Female	0	Yes	No	67	Yes	No	Fiber optic	No	Yes	No	Yes	No	No	Month-to-month	Yes	Mailed check	109.48	5575.59	Yes
sdv-id-QMuhAx	Female	0	Yes	Yes	41	Yes	Yes	Fiber optic	Yes	No internet service	No internet service	No	Yes	No	One year	Yes	Bank transfer (automatic)	62.45	2273.32	No
sdv-id-fXFgJP	Female	0	No	No	7	Yes	Yes	Fiber optic	Yes	No	Yes	Yes	Yes	No	Month-to-month	No	Mailed check	33.08	745.8	No
sdv-id-TnJlPv	Female	1	No	No	4	Yes	No phone service	No	Yes	No internet service	No internet service	Yes	Yes	No internet service	Month-to-month	No	Mailed check	32.22	583.93	No
sdv-id-qDuDBc	Male	0	No	No	58	Yes	No	Fiber optic	No internet service	No internet service	Yes	No	No	No	Two year	No	Credit card (automatic)	37.41	2871.84	No
sdv-id-iCYdNt	Female	0	No	No	69	Yes	Yes	DSL	No	No	No	No	Yes	No	Two year	Yes	Electronic check	72.91	3262.94	Yes
sdv-id-SPiJzj	Female	0	No	No	31	Yes	No phone service	Fiber optic	Yes	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	106.47	2403.29	No
sdv-id-jhLxyZ	Female	0	Yes	No	16	Yes	Yes	DSL	Yes	No	No internet service	No internet service	No	No	Two year	No	Credit card (automatic)	27.11	1023.48	No
sdv-id-eVkEry	Male	1	Yes	No	35	Yes	No	Fiber optic	No	No internet service	No internet service	Yes	No internet service	No internet service	Two year	Yes	Electronic check	21.73	351.82	No
sdv-id-JlWwjQ	Female	0	No	No	4	Yes	Yes	DSL	No	Yes	No	No	No	No	One year	No	Mailed check	118.74	3242.73	No
sdv-id-VHHXiA	Male	0	Yes	Yes	67	Yes	Yes	No	No internet service	No	Yes	No internet service	No internet service	Yes	Two year	Yes	Credit card (automatic)	74.31	5087.8	No
sdv-id-LnjBiF	Male	0	Yes	No	28	Yes	No	Fiber optic	Yes	No	Yes	No internet service	Yes	Yes	One year	Yes	Mailed check	56.8	1319.17	Yes
sdv-id-SYeyvW	Female	0	No	No	4	Yes	Yes	DSL	No	No	No internet service	No	Yes	Yes	One year	No	Electronic check	91.68	858.03	No
sdv-id-GSGEan	Male	0	Yes	No	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	No internet service	Yes	Yes	One year	Yes	Mailed check	97.56	7195.24	No
sdv-id-jYGCRi	Female	0	No	No	53	Yes	No	No	Yes	No internet service	No	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	55.24	1684.13	No
sdv-id-ZEvsXC	Male	0	Yes	No	42	Yes	No phone service	No	No internet service	No	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	40.44	2885.71	Yes
sdv-id-gsSHHY	Female	0	Yes	Yes	2	Yes	No	Fiber optic	No internet service	No internet service	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	21.17	23.15	Yes
sdv-id-hvnowh	Female	1	No	No	55	Yes	No	Fiber optic	Yes	No	Yes	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	89.11	4595.45	No
sdv-id-gVXSLU	Male	0	Yes	Yes	50	Yes	No	Fiber optic	No	No	No internet service	Yes	No internet service	No	One year	No	Electronic check	31.4	824.73	No
sdv-id-WcWPRB	Male	0	Yes	No	62	No	No phone service	DSL	Yes	Yes	No internet service	Yes	No	No	Two year	Yes	Credit card (automatic)	77.14	3399.05	No
sdv-id-gSTdcU	Male	0	Yes	No	30	Yes	No phone service	DSL	No	Yes	No	No	Yes	No	One year	Yes	Credit card (automatic)	83.61	2424.1	No
sdv-id-MxOOsP	Male	1	Yes	No	70	Yes	No	Fiber optic	No	Yes	No	Yes	Yes	No	Month-to-month	No	Mailed check	112.0	6644.72	No
sdv-id-xYQIIw	Female	0	Yes	No	15	Yes	Yes	DSL	No	Yes	No	No	No	Yes	Month-to-month	No	Electronic check	57.96	626.12	No
sdv-id-Kawpiz	Male	0	Yes	No	69	Yes	No	DSL	No	Yes	No	No	Yes	No	Month-to-month	Yes	Mailed check	117.39	7927.49	Yes
sdv-id-uLZcRN	Female	0	Yes	No	4	Yes	No	No	No	No	Yes	Yes	Yes	No internet service	Month-to-month	Yes	Mailed check	106.56	1363.11	No
sdv-id-fvyxpy	Male	0	No	No	3	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Bank transfer (automatic)	19.23	23.33	No
sdv-id-TCNUEz	Female	0	Yes	Yes	14	Yes	Yes	DSL	No	Yes	Yes	No	No	No	Month-to-month	Yes	Mailed check	58.53	1715.33	Yes
sdv-id-BrscYn	Female	0	No	No	14	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	47.15	455.8	Yes
sdv-id-TwqXgj	Female	0	Yes	Yes	2	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	61.14	65.95	Yes
sdv-id-itzvbh	Female	0	Yes	Yes	69	Yes	Yes	Fiber optic	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	40.11	3829.99	No
sdv-id-YjRjVd	Female	0	Yes	Yes	72	Yes	Yes	DSL	No	Yes	No	No	No	Yes	Two year	Yes	Mailed check	98.32	7298.01	No
sdv-id-CKhvLx	Male	0	Yes	No	4	Yes	No	Fiber optic	No	No internet service	Yes	No	Yes	No	Two year	No	Mailed check	67.96	550.25	No
sdv-id-WxVpcq	Female	0	No	No	47	Yes	No	Fiber optic	Yes	No	No internet service	Yes	Yes	No internet service	Month-to-month	Yes	Electronic check	63.98	1244.95	Yes
sdv-id-QnAwjE	Female	0	No	No	22	Yes	Yes	Fiber optic	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Bank transfer (automatic)	18.42	36.47	No
sdv-id-ufAimG	Male	1	Yes	No	67	No	No	No	No internet service	No	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	20.15	2712.17	No
sdv-id-HpUfet	Male	0	No	Yes	52	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	No	Two year	No	Credit card (automatic)	49.77	1389.11	No
sdv-id-fsmBPn	Female	0	Yes	No	46	Yes	No	Fiber optic	No	No	No internet service	Yes	No internet service	Yes	Two year	No	Credit card (automatic)	30.0	2151.11	Yes
sdv-id-kRnHak	Male	0	Yes	No	5	Yes	No	DSL	Yes	Yes	Yes	Yes	No	No	Two year	No	Bank transfer (automatic)	60.05	706.45	No
sdv-id-ggEdZy	Male	0	No	No	47	Yes	No phone service	Fiber optic	No internet service	No	No internet service	No internet service	No internet service	No internet service	One year	No	Electronic check	19.0	1011.83	No
sdv-id-aIfCTD	Female	0	No	No	72	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Two year	Yes	Electronic check	118.02	8139.06	No
sdv-id-qzZbOQ	Male	0	No	No	4	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	89.06	457.92	No
sdv-id-PaMTdD	Male	1	Yes	Yes	38	No	No phone service	Fiber optic	No internet service	No	Yes	Yes	Yes	No internet service	Two year	Yes	Bank transfer (automatic)	30.95	1820.98	No
sdv-id-gjbkoV	Male	0	Yes	Yes	18	Yes	No phone service	Fiber optic	Yes	No internet service	Yes	No internet service	No internet service	No internet service	One year	Yes	Bank transfer (automatic)	32.91	1605.53	No
sdv-id-DQjPaG	Female	0	Yes	Yes	10	Yes	No	No	Yes	No	Yes	No	Yes	No internet service	Month-to-month	Yes	Credit card (automatic)	19.69	48.93	No
sdv-id-OcIkAO	Male	0	Yes	No	15	Yes	No phone service	DSL	No	Yes	No	No	Yes	Yes	Month-to-month	No	Bank transfer (automatic)	89.9	991.86	No
sdv-id-qlKDRu	Female	0	No	No	3	Yes	No	No	No	Yes	No	No	Yes	No	Month-to-month	No	Electronic check	114.22	1493.18	Yes
sdv-id-yEpKHA	Male	0	Yes	No	1	Yes	No	Fiber optic	Yes	No	Yes	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	91.15	105.31	No
sdv-id-GLDvUU	Male	0	No	Yes	10	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Mailed check	93.41	1388.74	No
sdv-id-QSBOfK	Male	0	No	No	37	Yes	No	DSL	No	Yes	No	Yes	No	No	Month-to-month	Yes	Credit card (automatic)	56.48	1768.77	No
sdv-id-OHIwXb	Female	0	No	No	69	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	116.11	5910.77	No
sdv-id-fvBTBz	Male	0	Yes	No	12	Yes	Yes	Fiber optic	Yes	No	Yes	Yes	No internet service	Yes	Month-to-month	Yes	Mailed check	84.39	1553.28	No
sdv-id-AdWUGI	Male	1	Yes	Yes	20	No	No phone service	DSL	No internet service	No internet service	No	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	26.87	1716.49	No
sdv-id-AFzNiy	Female	1	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No	Yes	No internet service	Two year	No	Electronic check	24.27	78.44	No
sdv-id-gLISZQ	Female	0	No	No	55	No	Yes	No	No	Yes	Yes	No	Yes	No internet service	Month-to-month	Yes	Credit card (automatic)	112.66	6642.58	No
sdv-id-lGwmes	Male	0	Yes	No	49	Yes	No	Fiber optic	Yes	Yes	Yes	Yes	No	Yes	Two year	No	Bank transfer (automatic)	62.43	1632.28	No
sdv-id-mBqlAu	Female	0	No	No	51	Yes	No	DSL	No	No	No	Yes	No	Yes	Two year	No	Electronic check	105.4	3821.73	Yes
sdv-id-dsMAhL	Female	0	Yes	Yes	29	Yes	Yes	DSL	No	Yes	No	Yes	No	Yes	One year	Yes	Credit card (automatic)	112.34	4963.04	No
sdv-id-GaHyqz	Male	0	Yes	No	34	Yes	No	DSL	Yes	Yes	No	Yes	No	No	Two year	Yes	Credit card (automatic)	72.17	3415.59	No
sdv-id-PcutFU	Male	0	No	No	2	Yes	No	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	58.96	50.05	Yes
sdv-id-zZeusE	Female	0	Yes	Yes	4	Yes	No	Fiber optic	No	No internet service	No	Yes	No	Yes	Month-to-month	Yes	Mailed check	46.78	44.52	Yes
sdv-id-ORMmWw	Male	0	Yes	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	24.49	38.69	No
sdv-id-okrIik	Female	0	Yes	No	11	Yes	No	DSL	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	111.73	839.17	Yes
sdv-id-HvAWnr	Male	0	Yes	No	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	One year	No	Credit card (automatic)	50.74	5655.46	No
sdv-id-bkxXaV	Female	1	No	No	48	Yes	No	DSL	No	Yes	No	Yes	No	No	One year	Yes	Mailed check	115.02	3400.64	No
sdv-id-NEcKre	Female	0	No	Yes	5	Yes	Yes	No	No internet service	No internet service	Yes	No internet service	Yes	No internet service	Two year	No	Bank transfer (automatic)	28.5	484.36	No
sdv-id-ygTpvg	Male	0	Yes	No	61	Yes	Yes	Fiber optic	No	Yes	Yes	No internet service	No internet service	Yes	Month-to-month	No	Credit card (automatic)	74.9	6222.99	No
sdv-id-NqGFQD	Female	0	No	No	52	Yes	Yes	DSL	Yes	Yes	Yes	Yes	No	Yes	Two year	No	Credit card (automatic)	84.7	3569.96	No
sdv-id-pnoksW	Male	0	No	Yes	69	Yes	No	DSL	Yes	No	Yes	No	Yes	Yes	One year	Yes	Mailed check	29.29	2229.32	Yes
sdv-id-BEFNrO	Female	0	Yes	No	67	Yes	No	No	No	No	No	No	Yes	No internet service	Month-to-month	Yes	Electronic check	60.9	2235.45	Yes
sdv-id-GDjChV	Female	1	No	Yes	7	Yes	No phone service	DSL	Yes	No	Yes	Yes	Yes	No	Month-to-month	Yes	Mailed check	18.73	151.74	No
sdv-id-kHJdun	Female	0	Yes	No	29	No	Yes	DSL	Yes	Yes	No internet service	No	Yes	Yes	Month-to-month	Yes	Electronic check	100.59	1750.34	Yes
sdv-id-omSKEm	Female	0	No	No	18	Yes	Yes	DSL	No	Yes	No	Yes	No	Yes	Month-to-month	No	Electronic check	105.94	3551.51	No
sdv-id-dIeBYE	Male	0	No	No	23	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	19.94	149.11	No
sdv-id-CmhAxR	Female	0	No	No	5	Yes	Yes	Fiber optic	Yes	Yes	No internet service	No internet service	Yes	Yes	Month-to-month	No	Mailed check	37.88	366.68	Yes
sdv-id-VaxUpi	Female	0	Yes	No	41	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	114.25	3571.02	No
sdv-id-hgfjHf	Male	0	Yes	No	22	Yes	No	No	No	Yes	No	Yes	No	No	Month-to-month	Yes	Mailed check	32.65	1069.3	No
sdv-id-EaezWq	Male	1	No	Yes	27	Yes	No	DSL	No	No	No internet service	Yes	Yes	No	Month-to-month	No	Bank transfer (automatic)	28.59	1648.08	Yes
sdv-id-EkdIyT	Male	0	No	No	6	Yes	Yes	DSL	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	96.76	181.42	No
sdv-id-jQJDWV	Male	1	No	No	70	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	No internet service	No internet service	One year	Yes	Bank transfer (automatic)	100.72	5749.91	No
sdv-id-gvuWtj	Male	0	No	No	3	Yes	No	No	No	No	Yes	No internet service	No internet service	No internet service	Month-to-month	Yes	Electronic check	33.55	53.39	Yes
sdv-id-GVeXSK	Male	0	Yes	No	67	Yes	No	DSL	Yes	No	No internet service	Yes	No internet service	No internet service	Two year	Yes	Credit card (automatic)	36.15	3680.65	No
sdv-id-dzWjQu	Female	1	No	No	4	Yes	No phone service	No	Yes	No	Yes	No	No	No	Month-to-month	No	Bank transfer (automatic)	55.2	109.37	Yes
sdv-id-lxJDZS	Female	0	No	No	17	Yes	No	DSL	No	No	No	No	No	Yes	Month-to-month	Yes	Mailed check	85.79	2493.86	Yes
sdv-id-udgExj	Male	0	Yes	No	3	Yes	Yes	No	No internet service	No internet service	No internet service	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	53.28	672.74	No
sdv-id-CxYyBx	Male	0	No	No	61	Yes	No	Fiber optic	Yes	Yes	Yes	No	No	Yes	One year	No	Credit card (automatic)	71.52	5689.82	No
sdv-id-rpuGHB	Female	0	No	No	2	Yes	Yes	Fiber optic	Yes	No internet service	Yes	No	No	Yes	Month-to-month	No	Electronic check	69.18	149.06	No
sdv-id-tWFTDr	Male	1	Yes	No	1	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	71.99	28.33	No
sdv-id-xRDicB	Male	0	Yes	No	58	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	No	Electronic check	100.68	5572.23	No
sdv-id-OBnYAD	Female	0	Yes	Yes	20	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	65.33	1648.65	No
sdv-id-nCSdrc	Male	0	No	No	7	Yes	Yes	DSL	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	115.33	681.58	Yes
sdv-id-VGcSkn	Male	0	Yes	Yes	9	Yes	No	No	Yes	No internet service	Yes	Yes	No internet service	No internet service	Month-to-month	No	Mailed check	20.87	206.23	Yes
sdv-id-JfjNjN	Male	0	Yes	No	70	Yes	Yes	Fiber optic	Yes	No	No internet service	No	No	Yes	One year	Yes	Credit card (automatic)	94.97	4888.94	No
sdv-id-KUdSBb	Male	0	No	No	1	Yes	No	No	No internet service	No internet service	Yes	No internet service	No internet service	No internet service	One year	No	Credit card (automatic)	18.26	20.04	No
sdv-id-jWexht	Male	1	Yes	Yes	67	Yes	Yes	No	No internet service	No internet service	No internet service	Yes	No internet service	No internet service	One year	No	Mailed check	19.77	2187.25	No
sdv-id-Xwbtin	Female	0	Yes	Yes	62	Yes	Yes	DSL	No	Yes	No	No	Yes	No	Two year	Yes	Credit card (automatic)	118.29	7147.38	No
sdv-id-BRyhur	Male	0	Yes	Yes	42	Yes	Yes	Fiber optic	Yes	No internet service	No	No	No	No	Month-to-month	No	Electronic check	86.91	1146.03	No
sdv-id-wKqlVt	Male	0	Yes	No	70	Yes	No	DSL	No	Yes	No	No	No	No	Two year	No	Electronic check	118.24	7646.67	No
sdv-id-SGWIbb	Male	0	Yes	Yes	1	Yes	No	DSL	Yes	No internet service	Yes	No	No	No	Month-to-month	Yes	Electronic check	33.06	23.52	No
sdv-id-gWlMYU	Female	1	No	No	9	Yes	No phone service	Fiber optic	Yes	No internet service	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	22.35	112.01	Yes
sdv-id-iXzuoF	Male	0	Yes	No	10	Yes	Yes	DSL	No	No internet service	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	111.14	2189.4	No
sdv-id-zZIQLU	Male	0	Yes	No	58	Yes	No	Fiber optic	Yes	No internet service	Yes	Yes	No internet service	No internet service	Month-to-month	Yes	Electronic check	39.95	1236.92	No
sdv-id-qlPtZe	Male	1	No	No	54	No	No	Fiber optic	No internet service	No	Yes	No internet service	No internet service	Yes	Two year	No	Credit card (automatic)	40.85	2620.45	No
sdv-id-pXWfdX	Male	0	Yes	Yes	35	Yes	No	Fiber optic	No	No	No	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	31.62	487.4	No
sdv-id-BYozhs	Female	0	No	Yes	4	Yes	Yes	No	No	No	No	Yes	No internet service	No	Month-to-month	Yes	Mailed check	56.29	143.32	Yes
sdv-id-PEazTk	Male	0	Yes	No	52	Yes	No	Fiber optic	Yes	No	Yes	No internet service	No internet service	Yes	Two year	Yes	Credit card (automatic)	76.39	6225.7	No
sdv-id-yhfChH	Male	0	No	No	49	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	118.66	4670.67	No
sdv-id-mFMyJg	Male	0	No	Yes	5	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	77.96	283.34	No
